# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 20 K
"k index (irred.)" "branch index" "f (THz)" "1/tau_3ph (THz)"
3155 4 10.92453 0.00150
3155 5 14.53730 0.03083
3155 6 15.92120 0.06897
3155 7 18.86813 0.19749
3155 8 19.53064 0.11421
3155 9 20.25518 0.15247
3155 10 20.47867 0.13393
3155 11 21.49128 0.15070
3155 12 22.87548 0.18553
3156 1 7.08095 0.00000
3156 2 8.94317 0.00029
3156 3 9.71262 0.00056
3156 4 10.82305 0.00134
3156 5 14.75150 0.03362
3156 6 15.96779 0.06421
3156 7 18.89526 0.20537
3156 8 19.51463 0.13537
3156 9 20.27541 0.14904
3156 10 20.48227 0.13194
3156 11 21.55895 0.15109
3156 12 22.81082 0.18206
3157 1 7.04290 0.00000
3157 2 8.93112 0.00022
3157 3 9.54737 0.00050
3157 4 10.72055 0.00119
3157 5 14.95410 0.03462
3157 6 15.99381 0.06036
3157 7 18.93001 0.19661
3157 8 19.48981 0.14818
3157 9 20.29664 0.14623
3157 10 20.48290 0.13201
3157 11 21.63764 0.15480
3157 12 22.73737 0.18050
3158 1 7.04944 0.00000
3158 2 8.76482 0.00014
3158 3 9.54107 0.00043
3158 4 10.61433 0.00105
3158 5 15.14237 0.03626
3158 6 15.99905 0.05711
3158 7 18.97195 0.18172
3158 8 19.45608 0.16853
3158 9 20.31879 0.14516
3158 10 20.47978 0.13393
3158 11 21.72662 0.15757
3158 12 22.65541 0.17479
3159 1 7.10208 0.00000
3159 2 8.51306 0.00008
3159 3 9.62924 0.00044
3159 4 10.50323 0.00092
3159 5 15.31430 0.03844
3159 6 15.98364 0.05363
3159 7 19.02036 0.17281
3159 8 19.41405 0.17820
3159 9 20.34158 0.14951
3159 10 20.47265 0.14060
3159 11 21.82432 0.16017
3159 12 22.56544 0.16951
3160 1 7.20036 0.00000
3160 2 8.24303 0.00004
3160 3 9.74880 0.00046
3160 4 10.38685 0.00080
3160 5 15.46839 0.04042
3160 6 15.94785 0.05050
3160 7 19.07412 0.16450
3160 8 19.36488 0.16565
3160 9 20.36460 0.15506
3160 10 20.46149 0.14230
3160 11 21.92868 0.16458
3160 12 22.46837 0.15951
3161 1 7.34186 0.00000
3161 2 7.98054 0.00002
3161 3 9.87813 0.00049
3161 4 10.26528 0.00070
3161 5 15.60369 0.04237
3161 6 15.89179 0.04797
3161 7 19.13177 0.15827
3161 8 19.31017 0.16538
3161 9 20.38730 0.15710
3161 10 20.44680 0.14757
3161 11 22.03732 0.16386
3161 12 22.36533 0.15412
3162 1 7.52272 0.00000
3162 2 7.73773 0.00000
3162 3 10.00941 0.00055
3162 4 10.13910 0.00059
3162 5 15.71956 0.04411
3162 6 15.81564 0.04580
3162 7 19.19160 0.15292
3162 8 19.25174 0.15795
3162 9 20.40900 0.17481
3162 10 20.42909 0.16129
3162 11 22.14786 0.14872
3162 12 22.25788 0.14947
3163 1 8.15741 0.00001
3163 2 8.71215 0.00017
3163 3 11.14191 0.00077
3163 4 12.08176 0.00255
3163 5 13.37032 0.02397
3163 6 15.20994 0.14733
3163 7 18.89349 0.19842
3163 8 19.52557 0.08071
3163 9 20.14446 0.15614
3163 10 20.45292 0.13631
3163 11 21.26551 0.15519
3163 12 22.86976 0.19948
3164 1 8.15777 0.00001
3164 2 8.69311 0.00017
3164 3 11.13375 0.00077
3164 4 12.04689 0.00254
3164 5 13.39991 0.02426
3164 6 15.23398 0.14294
3164 7 18.89112 0.19786
3164 8 19.52629 0.08235
3164 9 20.14665 0.15650
3164 10 20.45334 0.13612
3164 11 21.26719 0.15501
3164 12 22.86730 0.19869
3165 1 8.15271 0.00001
3165 2 8.64532 0.00017
3165 3 11.10770 0.00075
3165 4 11.94808 0.00252
3165 5 13.48565 0.02456
3165 6 15.30183 0.12951
3165 7 18.88447 0.19749
3165 8 19.52830 0.08407
3165 9 20.15316 0.15708
3165 10 20.45472 0.13621
3165 11 21.27219 0.15466
3165 12 22.85986 0.19734
3166 1 8.12189 0.00001
3166 2 8.59745 0.00016
3166 3 11.05874 0.00074
3166 4 11.80109 0.00244
3166 5 13.61957 0.02590
3166 6 15.40280 0.11441
3166 7 18.87469 0.19313
3166 8 19.53121 0.08481
3166 9 20.16353 0.15712
3166 10 20.45709 0.13642
3166 11 21.28059 0.15341
3166 12 22.84715 0.19460
3167 1 8.03980 0.00001
3167 2 8.58612 0.00015
3167 3 10.97648 0.00075
3167 4 11.62937 0.00265
3167 5 13.79117 0.02752
3167 6 15.52382 0.10590
3167 7 18.86363 0.18815
3167 8 19.53445 0.08782
3167 9 20.17723 0.15707
3167 10 20.46066 0.13666
3167 11 21.29255 0.15208
3167 12 22.82881 0.19231
3168 1 7.90703 0.00001
3168 2 8.62242 0.00016
3168 3 10.84508 0.00080
3168 4 11.46137 0.00255
3168 5 13.98952 0.02937
3168 6 15.65279 0.09585
3168 7 18.85338 0.18449
3168 8 19.53717 0.09116
3168 9 20.19354 0.15573
3168 10 20.46557 0.13280
3168 11 21.30835 0.15098
3168 12 22.80425 0.18782
3169 1 7.74721 0.00000
3169 2 8.69326 0.00019
3169 3 10.65351 0.00085
3169 4 11.31914 0.00229
3169 5 14.20465 0.03238
3169 6 15.77994 0.08450
3169 7 18.84609 0.18204
3169 8 19.53831 0.09646
3169 9 20.21177 0.15554
3169 10 20.47190 0.13049
3169 11 21.32861 0.15159
3169 12 22.77298 0.18183
3170 1 7.58262 0.00000
3170 2 8.78470 0.00023
3170 3 10.41053 0.00084
3170 4 11.20387 0.00203
3170 5 14.42799 0.03398
3170 6 15.89781 0.07808
3170 7 18.84384 0.17918
3170 8 19.53655 0.10104
3170 9 20.23140 0.15521
3170 10 20.47951 0.13010
3170 11 21.35422 0.15211
3170 12 22.73449 0.17594
3171 1 7.42928 0.00000
3171 2 8.88570 0.00026
3171 3 10.13832 0.00076
3171 4 11.10377 0.00179
3171 5 14.65257 0.03683
3171 6 16.00121 0.07352
3171 7 18.84831 0.18405
3171 8 19.53040 0.10759
3171 9 20.25200 0.15303
3171 10 20.48785 0.13100
3171 11 21.38638 0.14856
3171 12 22.68829 0.17319
3172 1 7.29899 0.00000
3172 2 8.98139 0.00029
3172 3 9.86305 0.00065
3172 4 11.00871 0.00159
3172 5 14.87264 0.03802
3172 6 16.08659 0.06984
3172 7 18.86075 0.19594
3172 8 19.51841 0.11339
3172 9 20.27341 0.15063
3172 10 20.49597 0.13274
3172 11 21.42644 0.14412
3172 12 22.63409 0.17134
3173 1 7.20069 0.00000
3173 2 9.03278 0.00030
3173 3 9.63134 0.00053
3173 4 10.91293 0.00141
3173 5 15.08370 0.03916
3173 6 16.15186 0.06647
3173 7 18.88183 0.20423
3173 8 19.49928 0.13496
3173 9 20.29565 0.14656
3173 10 20.50257 0.13199
3173 11 21.47560 0.14265
3173 12 22.57185 0.16991
3174 1 7.14109 0.00000
3174 2 8.94683 0.00024
3174 3 9.54131 0.00043
3174 4 10.81351 0.00125
3174 5 15.28213 0.04028
3174 6 16.19587 0.06321
3174 7 18.91181 0.18959
3174 8 19.47212 0.14673
3174 9 20.31879 0.14324
3174 10 20.50631 0.13487
3174 11 21.53475 0.14586
3174 12 22.50164 0.16419
3175 1 7.12472 0.00000
3175 2 8.72222 0.00015
3175 3 9.59837 0.00045
3175 4 10.70907 0.00110
3175 5 15.46506 0.04235
3175 6 16.21820 0.06034
3175 7 18.95030 0.17644
3175 8 19.43668 0.16478
3175 9 20.34275 0.14377
3175 10 20.50604 0.13608
3175 11 21.60406 0.14824
3175 12 22.42394 0.15968
3176 1 7.15395 0.00001
3176 2 8.45490 0.00009
3176 3 9.71031 0.00047
3176 4 10.59898 0.00096
3176 5 15.63040 0.04384
3176 6 16.21889 0.05787
3176 7 18.99650 0.16535
3176 8 19.39333 0.17177
3176 9 20.36727 0.14764
3176 10 20.50116 0.14221
3176 11 21.68279 0.14821
3176 12 22.33939 0.15251
3177 1 7.22911 0.00001
3177 2 8.18709 0.00005
3177 3 9.83874 0.00049
3177 4 10.48311 0.00084
3177 5 15.77664 0.04505
3177 6 16.19809 0.05528
3177 7 19.04914 0.15903
3177 8 19.34297 0.16265
3177 9 20.39188 0.15258
3177 10 20.49150 0.14644
3177 11 21.76958 0.14871
3177 12 22.24913 0.14751
3178 1 7.34857 0.00001
3178 2 7.93461 0.00002
3178 3 9.97182 0.00050
3178 4 10.36170 0.00071
3178 5 15.90276 0.04653
3178 6 16.15597 0.05286
3178 7 19.10652 0.15425
3178 8 19.28715 0.16137
3178 9 20.41602 0.16009
3178 10 20.47744 0.15272
3178 11 21.86239 0.14393
3178 12 22.15448 0.14218
3179 1 7.50917 0.00000
3179 2 7.70637 0.00000
3179 3 10.10483 0.00054
3179 4 10.23530 0.00061
3179 5 16.00820 0.04849
3179 6 16.09262 0.05066
3179 7 19.16678 0.15353
3179 8 19.22773 0.15811
3179 9 20.43886 0.17586
3179 10 20.45964 0.16752
3179 11 21.95902 0.13853
3179 12 22.05711 0.13821
3180 1 8.23863 0.00001
3180 2 8.93777 0.00020
3180 3 11.19323 0.00081
3180 4 11.98112 0.00324
3180 5 13.68361 0.03154
3180 6 15.21615 0.13380
3180 7 18.93744 0.20051
3180 8 19.56748 0.08308
3180 9 20.14926 0.15351
3180 10 20.45196 0.13808
3180 11 21.28826 0.15614
3180 12 22.63232 0.20024
3181 1 8.24010 0.00001
3181 2 8.91691 0.00020
3181 3 11.18235 0.00081
3181 4 11.94865 0.00312
3181 5 13.71323 0.03165
3181 6 15.24166 0.13154
3181 7 18.93408 0.19910
3181 8 19.56745 0.08371
3181 9 20.15172 0.15359
3181 10 20.45238 0.13811
3181 11 21.28961 0.15601
3181 12 22.62983 0.19665
3182 1 8.23995 0.00001
3182 2 8.86190 0.00020
3182 3 11.14733 0.00082
3182 4 11.85793 0.00296
3182 5 13.79906 0.03237
3182 6 15.31394 0.11920
3182 7 18.92458 0.19826
3182 8 19.56724 0.08485
3182 9 20.15894 0.15424
3182 10 20.45370 0.13765
3182 11 21.29366 0.15487
3182 12 22.62228 0.19100
3183 1 8.22268 0.00001
3183 2 8.79648 0.00020
3183 3 11.08024 0.00086
3183 4 11.72785 0.00297
3183 5 13.93306 0.03375
3183 6 15.42225 0.10694
3183 7 18.91028 0.19464
3183 8 19.56664 0.08579
3183 9 20.17055 0.15538
3183 10 20.45601 0.13728
3183 11 21.30016 0.15367
3183 12 22.60945 0.18577
3184 1 8.16293 0.00001
3184 2 8.75697 0.00018
3184 3 10.96734 0.00095
3184 4 11.58554 0.00310
3184 5 14.10458 0.03581
3184 6 15.55347 0.09752
3184 7 18.89331 0.18924
3184 8 19.56533 0.08888
3184 9 20.18584 0.15484
3184 10 20.45952 0.13663
3184 11 21.30898 0.15199
3184 12 22.59101 0.18107
3185 1 8.04808 0.00001
3185 2 8.76740 0.00018
3185 3 10.79646 0.00106
3185 4 11.45609 0.00279
3185 5 14.30256 0.03876
3185 6 15.69524 0.08898
3185 7 18.87610 0.18474
3185 8 19.56275 0.09261
3185 9 20.20406 0.15428
3185 10 20.46440 0.13281
3185 11 21.31992 0.15106
3185 12 22.56652 0.17725
3186 1 7.89470 0.00000
3186 2 8.82169 0.00019
3186 3 10.57056 0.00108
3186 4 11.34786 0.00244
3186 5 14.51688 0.04074
3186 6 15.83744 0.08124
3186 7 18.86129 0.18087
3186 8 19.55825 0.09775
3186 9 20.22448 0.15351
3186 10 20.47091 0.13061
3186 11 21.33314 0.15191
3186 12 22.53558 0.17301
3187 1 7.72745 0.00000
3187 2 8.90336 0.00022
3187 3 10.30686 0.00102
3187 4 11.25397 0.00214
3187 5 14.73888 0.04161
3187 6 15.97225 0.07519
3187 7 18.85134 0.17799
3187 8 19.55088 0.10189
3187 9 20.24636 0.15258
3187 10 20.47909 0.12967
3187 11 21.34906 0.14728
3187 12 22.49781 0.16779
3188 1 7.56544 0.00000
3188 2 8.99758 0.00025
3188 3 10.02569 0.00089
3188 4 11.16550 0.00188
3188 5 14.96138 0.04272
3188 6 16.09397 0.07202
3188 7 18.84837 0.18256
3188 8 19.53954 0.10765
3188 9 20.26921 0.15029
3188 10 20.48878 0.13065
3188 11 21.36861 0.14325
3188 12 22.45287 0.16250
3189 1 7.42223 0.00000
3189 2 9.08329 0.00030
3189 3 9.75342 0.00067
3189 4 11.07667 0.00167
3189 5 15.17849 0.04380
3189 6 16.19851 0.06922
3189 7 18.85413 0.19276
3189 8 19.52296 0.11338
3189 9 20.29268 0.14723
3189 10 20.49918 0.13132
3189 11 21.39304 0.14032
3189 12 22.40064 0.15872
3190 1 7.30789 0.00000
3190 2 9.09438 0.00033
3190 3 9.56044 0.00043
3190 4 10.98437 0.00148
3190 5 15.38553 0.04556
3190 6 16.28320 0.06661
3190 7 18.86969 0.20450
3190 8 19.50003 0.13455
3190 9 20.31673 0.14346
3190 10 20.50910 0.13183
3190 11 21.42386 0.14240
3190 12 22.34119 0.15527
3191 1 7.22997 0.00000
3191 2 8.92830 0.00027
3191 3 9.55295 0.00037
3191 4 10.88696 0.00130
3191 5 15.57866 0.04693
3191 6 16.34648 0.06451
3191 7 18.89550 0.18621
3191 8 19.46975 0.14527
3191 9 20.34140 0.14075
3191 10 20.51690 0.13306
3191 11 21.46262 0.14077
3191 12 22.27488 0.15327
3192 1 7.19370 0.00001
3192 2 8.66886 0.00017
3192 3 9.65041 0.00040
3192 4 10.78371 0.00115
3192 5 15.75496 0.04761
3192 6 16.38759 0.06272
3192 7 18.93135 0.16890
3192 8 19.43168 0.16118
3192 9 20.36664 0.13913
3192 10 20.52103 0.13539
3192 11 21.51047 0.13876
3192 12 22.20227 0.14902
3193 1 7.20224 0.00001
3193 2 8.39620 0.00010
3193 3 9.77602 0.00043
3193 4 10.67429 0.00100
3193 5 15.91220 0.04890
3193 6 16.40620 0.06095
3193 7 18.97641 0.16098
3193 8 19.38590 0.16725
3193 9 20.39230 0.14316
3193 10 20.52022 0.14491
3193 11 21.56785 0.13881
3193 12 22.12429 0.14295
3194 1 7.25663 0.00001
3194 2 8.13379 0.00005
3194 3 9.90994 0.00047
3194 4 10.55875 0.00087
3194 5 16.04885 0.05066
3194 6 16.40236 0.05930
3194 7 19.02924 0.15489
3194 8 19.33326 0.16149
3194 9 20.41785 0.15026
3194 10 20.51396 0.14976
3194 11 21.63425 0.13655
3194 12 22.04224 0.13695
3195 1 7.35601 0.00001
3195 2 7.89207 0.00002
3195 3 10.04554 0.00050
3195 4 10.43739 0.00072
3195 5 16.16394 0.05195
3195 6 16.37619 0.05725
3195 7 19.08785 0.15239
3195 8 19.27504 0.15934
3195 9 20.44261 0.16064
3195 10 20.50230 0.15984
3195 11 21.70848 0.13433
3195 12 21.95764 0.13138
3196 1 7.49778 0.00000
3196 2 7.67813 0.00000
3196 3 10.17975 0.00055
3196 4 10.31079 0.00062
3196 5 16.25694 0.05374
3196 6 16.32772 0.05560
3196 7 19.14999 0.15394
3196 8 19.21322 0.15781
3196 9 20.46560 0.17602
3196 10 20.48587 0.17273
3196 11 21.78856 0.13164
3196 12 21.87238 0.12713
3197 1 8.29841 0.00001
3197 2 9.12493 0.00023
3197 3 11.22000 0.00090
3197 4 11.89711 0.00410
3197 5 13.96205 0.03846
3197 6 15.17888 0.12101
3197 7 18.97530 0.19406
3197 8 19.61500 0.08723
3197 9 20.15457 0.14882
3197 10 20.44414 0.13925
3197 11 21.33404 0.15218
3197 12 22.41272 0.18593
3198 1 8.30050 0.00001
3198 2 9.10296 0.00023
3198 3 11.20561 0.00092
3198 4 11.86785 0.00418
3198 5 13.99167 0.03915
3198 6 15.20556 0.11980
3198 7 18.97120 0.19323
3198 8 19.61431 0.08788
3198 9 20.15730 0.14904
3198 10 20.44450 0.13949
3198 11 21.33533 0.15291
3198 12 22.41015 0.18667
3199 1 8.30323 0.00001
3199 2 9.04360 0.00023
3199 3 11.15905 0.00096
3199 4 11.78790 0.00370
3199 5 14.07744 0.04105
3199 6 15.28135 0.10922
3199 7 18.95941 0.19290
3199 8 19.61224 0.08769
3199 9 20.16530 0.15057
3199 10 20.44555 0.13905
3199 11 21.33899 0.15148
3199 12 22.40229 0.18921
3200 1 8.29406 0.00001
3200 2 8.96739 0.00023
3200 3 11.07023 0.00109
3200 4 11.67839 0.00329
3200 5 14.21130 0.04242
3200 6 15.39554 0.09916
3200 7 18.94149 0.18977
3200 8 19.60868 0.08872
3200 9 20.17816 0.15058
3200 10 20.44740 0.13810
3200 11 21.34462 0.14969
3200 12 22.38904 0.18395
3201 1 8.25029 0.00001
3201 2 8.90785 0.00021
3201 3 10.92678 0.00127
3201 4 11.56542 0.00323
3201 5 14.38251 0.04494
3201 6 15.53492 0.08924
3201 7 18.91969 0.18454
3201 8 19.60352 0.09115
3201 9 20.19516 0.15042
3201 10 20.45022 0.13640
3201 11 21.35170 0.14778
3201 12 22.37015 0.18008
3202 1 8.15295 0.00001
3202 2 8.89535 0.00019
3202 3 10.72579 0.00139
3202 4 11.46496 0.00289
3202 5 14.57993 0.04852
3202 6 15.68715 0.08307
3202 7 18.89679 0.18065
3202 8 19.59650 0.09418
3202 9 20.21552 0.15095
3202 10 20.45427 0.13249
3202 11 21.35958 0.14652
3202 12 22.34539 0.17599
3203 1 8.00923 0.00000
3203 2 8.93307 0.00019
3203 3 10.47889 0.00140
3203 4 11.37697 0.00257
3203 5 14.79323 0.04944
3203 6 15.84196 0.07712
3203 7 18.87565 0.17835
3203 8 19.58721 0.09902
3203 9 20.23833 0.15137
3203 10 20.45988 0.12911
3203 11 21.36792 0.14607
3203 12 22.31445 0.16777
3204 1 7.84308 0.00000
3204 2 9.00535 0.00021
3204 3 10.20296 0.00131
3204 4 11.29477 0.00230
3204 5 15.01361 0.04948
3204 6 15.99144 0.07267
3204 7 18.85913 0.17648
3204 8 19.57501 0.10356
3204 9 20.26279 0.15029
3204 10 20.46734 0.12796
3204 11 21.37664 0.14455
3204 12 22.27713 0.16229
3205 1 7.67610 0.00000
3205 2 9.09474 0.00025
3205 3 9.91543 0.00096
3205 4 11.21278 0.00204
3205 5 15.23362 0.05007
3205 6 16.12955 0.06939
3205 7 18.84972 0.18189
3205 8 19.55912 0.10864
3205 9 20.28818 0.14727
3205 10 20.47687 0.12860
3205 11 21.38614 0.14399
3205 12 22.23336 0.15724
3206 1 7.52374 0.00000
3206 2 9.17320 0.00031
3206 3 9.64558 0.00063
3206 4 11.12764 0.00176
3206 5 15.44720 0.05118
3206 6 16.25199 0.06708
3206 7 18.84957 0.19142
3206 8 19.53840 0.11453
3206 9 20.31394 0.14430
3206 10 20.48827 0.12844
3206 11 21.39733 0.14075
3206 12 22.18320 0.15207
3207 1 7.39720 0.00000
3207 2 9.12790 0.00039
3207 3 9.50846 0.00035
3207 4 11.03749 0.00155
3207 5 15.64935 0.05234
3207 6 16.35560 0.06561
3207 7 18.86015 0.20384
3207 8 19.51184 0.13606
3207 9 20.33981 0.14019
3207 10 20.50062 0.12854
3207 11 21.41160 0.13316
3207 12 22.12696 0.14537
3208 1 7.30477 0.00001
3208 2 8.89370 0.00030
3208 3 9.57165 0.00034
3208 4 10.94138 0.00136
3208 5 15.83606 0.05262
3208 6 16.43831 0.06471
3208 7 18.88234 0.18616
3208 8 19.47839 0.14406
3208 9 20.36577 0.13747
3208 10 20.51249 0.13024
3208 11 21.43078 0.13228
3208 12 22.06514 0.14227
3209 1 7.25246 0.00001
3209 2 8.61666 0.00019
3209 3 9.69193 0.00038
3209 4 10.83891 0.00118
3209 5 16.00427 0.05329
3209 6 16.49893 0.06463
3209 7 18.91615 0.16499
3209 8 19.43746 0.15771
3209 9 20.39185 0.13580
3209 10 20.52190 0.13421
3209 11 21.45675 0.13543
3209 12 21.99865 0.13900
3210 1 7.24401 0.00001
3210 2 8.34367 0.00011
3210 3 9.82546 0.00042
3210 4 10.72990 0.00103
3210 5 16.15162 0.05419
3210 6 16.53679 0.06409
3210 7 18.96079 0.15805
3210 8 19.38893 0.16309
3210 9 20.41787 0.14139
3210 10 20.52700 0.14536
3210 11 21.49101 0.13082
3210 12 21.92862 0.13356
3211 1 7.28106 0.00001
3211 2 8.08765 0.00005
3211 3 9.96273 0.00046
3211 4 10.61460 0.00086
3211 5 16.27669 0.05520
3211 6 16.55160 0.06254
3211 7 19.01464 0.14937
3211 8 19.33341 0.15980
3211 9 20.44336 0.14915
3211 10 20.52640 0.15101
3211 11 21.53445 0.13013
3211 12 21.85655 0.12887
3212 1 7.36344 0.00001
3212 2 7.85603 0.00002
3212 3 10.09998 0.00051
3212 4 10.49328 0.00073
3212 5 16.37856 0.05616
3212 6 16.54333 0.06057
3212 7 19.07546 0.15119
3212 8 19.27213 0.15936
3212 9 20.46746 0.16505
3212 10 20.51959 0.16342
3212 11 21.58689 0.12617
3212 12 21.78424 0.12394
3213 1 7.48912 0.00000
3213 2 7.65478 0.00000
3213 3 10.23503 0.00056
3213 4 10.36649 0.00063
3213 5 16.45693 0.05748
3213 6 16.51179 0.05873
3213 7 19.14055 0.15203
3213 8 19.20704 0.15692
3213 9 20.48905 0.17758
3213 10 20.50682 0.17666
3213 11 21.64723 0.12214
3213 12 21.71373 0.11933
3214 1 8.33774 0.00001
3214 2 9.26140 0.00025
3214 3 11.22732 0.00110
3214 4 11.83895 0.00428
3214 5 14.18972 0.04643
3214 6 15.11191 0.10947
3214 7 19.00360 0.19190
3214 8 19.65580 0.08966
3214 9 20.15963 0.14523
3214 10 20.43421 0.14072
3214 11 21.39556 0.14719
3214 12 22.22847 0.18068
3215 1 8.34023 0.00001
3215 2 9.23879 0.00025
3215 3 11.20933 0.00112
3215 4 11.81299 0.00427
3215 5 14.21925 0.04709
3215 6 15.13943 0.10538
3215 7 18.99899 0.19102
3215 8 19.65466 0.09039
3215 9 20.16263 0.14560
3215 10 20.43445 0.13969
3215 11 21.39697 0.14735
3215 12 22.22565 0.18140
3216 1 8.34454 0.00001
3216 2 9.17707 0.00025
3216 3 11.15147 0.00121
3216 4 11.74362 0.00418
3216 5 14.30478 0.04865
3216 6 15.21773 0.10207
3216 7 18.98562 0.19028
3216 8 19.65119 0.08973
3216 9 20.17136 0.14680
3216 10 20.43511 0.13951
3216 11 21.40092 0.14751
3216 12 22.21714 0.18474
3217 1 8.33990 0.00001
3217 2 9.09489 0.00025
3217 3 11.04366 0.00142
3217 4 11.65206 0.00408
3217 5 14.43836 0.05252
3217 6 15.33603 0.09044
3217 7 18.96520 0.18913
3217 8 19.64546 0.09102
3217 9 20.18542 0.14651
3217 10 20.43631 0.13911
3217 11 21.40686 0.14728
3217 12 22.20293 0.18836
3218 1 8.30599 0.00001
3218 2 9.02327 0.00023
3218 3 10.87806 0.00168
3218 4 11.55997 0.00352
3218 5 14.60925 0.05648
3218 6 15.48110 0.08222
3218 7 18.94008 0.18449
3218 8 19.63752 0.09340
3218 9 20.20406 0.14595
3218 10 20.43811 0.13638
3218 11 21.41382 0.14518
3218 12 22.18290 0.18034
3219 1 8.22160 0.00001
3219 2 8.99470 0.00021
3219 3 10.65894 0.00186
3219 4 11.47639 0.00296
3219 5 14.80621 0.05698
3219 6 15.64059 0.07610
3219 7 18.91316 0.18066
3219 8 19.62726 0.09648
3219 9 20.22652 0.14609
3219 10 20.44075 0.13196
3219 11 21.42083 0.14221
3219 12 22.15697 0.17209
3220 1 8.08711 0.00000
3220 2 9.01947 0.00019
3220 3 10.39992 0.00167
3220 4 11.39907 0.00260
3220 5 15.01876 0.05673
3220 6 15.80434 0.07152
3220 7 18.88752 0.17868
3220 8 19.61455 0.10055
3220 9 20.25188 0.14704
3220 10 20.44453 0.12879
3220 11 21.42704 0.13937
3220 12 22.12510 0.16287
3221 1 7.92393 0.00000
3221 2 9.08497 0.00020
3221 3 10.11584 0.00132
3221 4 11.32301 0.00231
3221 5 15.23776 0.05653
3221 6 15.96449 0.06786
3221 7 18.86621 0.17735
3221 8 19.59893 0.10493
3221 9 20.27931 0.14751
3221 10 20.44998 0.12708
3221 11 21.43180 0.13780
3221 12 22.08739 0.15655
3222 1 7.75485 0.00000
3222 2 9.17383 0.00023
3222 3 9.82093 0.00099
3222 4 11.24456 0.00209
3222 5 15.45556 0.05705
3222 6 16.11507 0.06513
3222 7 18.85203 0.18268
3222 8 19.57972 0.10992
3222 9 20.30788 0.14507
3222 10 20.45757 0.12544
3222 11 21.43501 0.13632
3222 12 22.04404 0.15102
3223 1 7.59686 0.00000
3223 2 9.25486 0.00032
3223 3 9.54515 0.00063
3223 4 11.16151 0.00188
3223 5 15.66568 0.05784
3223 6 16.25169 0.06379
3223 7 18.84735 0.18909
3223 8 19.55603 0.11574
3223 9 20.33669 0.14181
3223 10 20.46767 0.12431
3223 11 21.43699 0.13088
3223 12 21.99538 0.14465
3224 1 7.46216 0.00001
3224 2 9.13842 0.00046
3224 3 9.47890 0.00030
3224 4 11.07262 0.00165
3224 5 15.86283 0.05915
3224 6 16.37110 0.06341
3224 7 18.85410 0.20402
3224 8 19.52674 0.13540
3224 9 20.36511 0.13854
3224 10 20.48023 0.12363
3224 11 21.43879 0.12609
3224 12 21.94205 0.13914
3225 1 7.35972 0.00001
3225 2 8.86016 0.00032
3225 3 9.58829 0.00032
3225 4 10.97729 0.00141
3225 5 16.04267 0.05926
3225 6 16.47096 0.06375
3225 7 18.87343 0.18748
3225 8 19.49089 0.14397
3225 9 20.39266 0.13482
3225 10 20.49438 0.12694
3225 11 21.44197 0.12738
3225 12 21.88491 0.13309
3226 1 7.29605 0.00001
3226 2 8.57529 0.00020
3226 3 9.72047 0.00037
3226 4 10.87527 0.00123
3226 5 16.20192 0.05940
3226 6 16.54968 0.06262
3226 7 18.90572 0.16342
3226 8 19.44766 0.15459
3226 9 20.41931 0.13455
3226 10 20.50832 0.13103
3226 11 21.44853 0.12687
3226 12 21.82516 0.13024
3227 1 7.27536 0.00001
3227 2 8.30380 0.00011
3227 3 9.85835 0.00042
3227 4 10.76657 0.00103
3227 5 16.33824 0.05967
3227 6 16.60616 0.06203
3227 7 18.95024 0.15361
3227 8 19.39678 0.16008
3227 9 20.44489 0.14086
3227 10 20.51980 0.14405
3227 11 21.46073 0.12814
3227 12 21.76421 0.12958
3228 1 7.29983 0.00001
3228 2 8.05323 0.00006
3228 3 9.99760 0.00046
3228 4 10.65136 0.00086
3228 5 16.45018 0.05984
3228 6 16.63983 0.06184
3228 7 19.00534 0.14928
3228 8 19.33871 0.15833
3228 9 20.46893 0.15055
3228 10 20.52661 0.15175
3228 11 21.48052 0.12942
3228 12 21.70386 0.12475
3229 1 7.36968 0.00001
3229 2 7.82956 0.00002
3229 3 10.13583 0.00051
3229 4 10.53006 0.00073
3229 5 16.53721 0.06013
3229 6 16.65017 0.06137
3229 7 19.06848 0.14857
3229 8 19.27456 0.15808
3229 9 20.49051 0.16637
3229 10 20.52718 0.16456
3229 11 21.50918 0.12377
3229 12 21.64615 0.12030
3230 1 7.48339 0.00000
3230 2 7.63802 0.00000
3230 3 10.27143 0.00056
3230 4 10.40316 0.00063
3230 5 16.59930 0.06054
3230 6 16.63680 0.06087
3230 7 19.13656 0.15169
3230 8 19.20629 0.15803
3230 9 20.50832 0.17947
3230 10 20.52091 0.18019
3230 11 21.54701 0.12348
3230 12 21.59321 0.11858
3231 1 8.35722 0.00001
3231 2 9.33419 0.00026
3231 3 11.22591 0.00129
3231 4 11.81008 0.00431
3231 5 14.33092 0.05392
3231 6 15.05078 0.10798
3231 7 19.01886 0.19087
3231 8 19.67925 0.09187
3231 9 20.16293 0.14249
3231 10 20.42747 0.14103
3231 11 21.44700 0.14372
3231 12 22.11338 0.19207
3232 1 8.35989 0.00001
3232 2 9.31131 0.00026
3232 3 11.20564 0.00138
