# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"k index (irred.)" "branch index" "f (THz)" "1/tau_3ph (THz)"
4102 3 10.85617 0.15293
4102 4 12.50776 0.17278
4102 5 13.93960 0.22556
4102 6 15.06148 0.32864
4102 7 18.99701 0.29338
4102 8 19.31341 0.17227
4102 9 20.51905 0.27056
4102 10 20.76686 0.21661
4102 11 21.11402 0.22762
4102 12 22.18335 0.30085
4103 1 8.72222 0.07402
4103 2 10.02203 0.09225
4103 3 10.62752 0.14093
4103 4 12.48375 0.16539
4103 5 14.14888 0.22237
4103 6 15.23311 0.30846
4103 7 18.95882 0.29305
4103 8 19.28973 0.17609
4103 9 20.52577 0.26052
4103 10 20.77874 0.21628
4103 11 21.12901 0.22441
4103 12 22.16294 0.29940
4104 1 8.46986 0.07330
4104 2 9.97451 0.11335
4104 3 10.46761 0.11580
4104 4 12.44825 0.15997
4104 5 14.37400 0.22585
4104 6 15.40729 0.28503
4104 7 18.91891 0.29208
4104 8 19.26280 0.18236
4104 9 20.53261 0.24720
4104 10 20.79088 0.21480
4104 11 21.14670 0.22095
4104 12 22.13736 0.29595
4105 1 8.21950 0.07609
4105 2 9.77944 0.12582
4105 3 10.45226 0.09578
4105 4 12.40208 0.15330
4105 5 14.60541 0.23270
4105 6 15.57575 0.26882
4105 7 18.88015 0.29755
4105 8 19.23337 0.19139
4105 9 20.53932 0.23498
4105 10 20.80188 0.21251
4105 11 21.16736 0.21893
4105 12 22.10646 0.29017
4106 1 7.98131 0.07808
4106 2 9.50237 0.11734
4106 3 10.52194 0.09077
4106 4 12.34611 0.14817
4106 5 14.83574 0.22573
4106 6 15.73227 0.25526
4106 7 18.84501 0.31774
4106 8 19.20186 0.20445
4106 9 20.54604 0.22528
4106 10 20.81027 0.20932
4106 11 21.19170 0.21936
4106 12 22.07006 0.27948
4107 1 7.76423 0.08507
4107 2 9.20159 0.10990
4107 3 10.62297 0.09126
4107 4 12.28103 0.14402
4107 5 15.05920 0.22349
4107 6 15.87227 0.24574
4107 7 18.81572 0.34174
4107 8 19.16855 0.24821
4107 9 20.55320 0.21470
4107 10 20.81450 0.20489
4107 11 21.22063 0.21948
4107 12 22.02830 0.26852
4108 1 7.57615 0.08558
4108 2 8.89811 0.10878
4108 3 10.73827 0.09417
4108 4 12.20746 0.13954
4108 5 15.27128 0.21891
4108 6 15.99237 0.24037
4108 7 18.79399 0.33033
4108 8 19.13347 0.28691
4108 9 20.56163 0.20251
4108 10 20.81342 0.20454
4108 11 21.25481 0.22091
4108 12 21.98138 0.26116
4109 1 7.42379 0.09006
4109 2 8.60218 0.11138
4109 3 10.86118 0.09770
4109 4 12.12586 0.13665
4109 5 15.46824 0.21333
4109 6 16.08998 0.23763
4109 7 18.78110 0.31859
4109 8 19.09651 0.30531
4109 9 20.57215 0.19170
4109 10 20.80644 0.20510
4109 11 21.29462 0.21887
4109 12 21.92973 0.25505
4110 1 7.31266 0.09264
4110 2 8.32101 0.11187
4110 3 10.98808 0.10129
4110 4 12.03673 0.13472
4110 5 15.64704 0.20964
4110 6 16.16337 0.23571
4110 7 18.77783 0.30123
4110 8 19.05763 0.29285
4110 9 20.58558 0.18784
4110 10 20.79354 0.20374
4110 11 21.33998 0.22203
4110 12 21.87397 0.24112
4111 1 7.24682 0.09533
4111 2 8.06070 0.11087
4111 3 11.11657 0.10694
4111 4 11.94049 0.13173
4111 5 15.80515 0.20773
4111 6 16.21128 0.23094
4111 7 18.78437 0.29129
4111 8 19.01703 0.29237
4111 9 20.60249 0.20019
4111 10 20.77538 0.20375
4111 11 21.39040 0.23225
4111 12 21.81485 0.22917
4112 1 7.22878 0.09495
4112 2 7.82692 0.11302
4112 3 11.24477 0.10816
4112 4 11.83760 0.12953
4112 5 15.94050 0.20741
4112 6 16.23289 0.22367
4112 7 18.80034 0.28482
4112 8 18.97530 0.30482
4112 9 20.62299 0.21156
4112 10 20.75289 0.21314
4112 11 21.44520 0.23834
4112 12 21.75336 0.22555
4113 1 7.25920 0.09721
4113 2 7.62516 0.11463
4113 3 11.37116 0.11384
4113 4 11.72857 0.12768
4113 5 16.05143 0.20997
4113 6 16.22774 0.21793
4113 7 18.82484 0.28010
4113 8 18.93357 0.28661
4113 9 20.64671 0.21649
4113 10 20.72735 0.21740
4113 11 21.50354 0.23615
4113 12 21.69043 0.23374
4114 1 7.33724 0.10151
4114 2 7.46043 0.10942
4114 3 11.49458 0.11807
4114 4 11.61402 0.12378
4114 5 16.13675 0.21236
4114 6 16.19566 0.21477
4114 7 18.85644 0.28053
4114 8 18.89331 0.28488
4114 9 20.67285 0.22030
4114 10 20.70019 0.22086
4114 11 21.56449 0.23787
4114 12 21.62715 0.23387
4115 1 9.70728 0.08968
4115 2 9.93548 0.08431
4115 3 11.29816 0.16120
4115 4 12.62351 0.19129
4115 5 13.65336 0.24788
4115 6 14.56563 0.34971
4115 7 19.10688 0.30464
4115 8 19.38755 0.17725
4115 9 20.53590 0.25887
4115 10 20.70634 0.21740
4115 11 21.11846 0.23446
4115 12 22.08646 0.31098
4116 1 9.65437 0.09038
4116 2 9.95770 0.08418
4116 3 11.25406 0.16144
4116 4 12.62459 0.18730
4116 5 13.68574 0.24642
4116 6 14.59722 0.35474
4116 7 19.10056 0.30398
4116 8 19.38383 0.17776
4116 9 20.53713 0.25848
4116 10 20.70825 0.21747
4116 11 21.12038 0.23282
4116 12 22.08430 0.31245
4117 1 9.52156 0.08986
4117 2 10.00282 0.08291
4117 3 11.12899 0.16099
4117 4 12.62507 0.17880
4117 5 13.77942 0.24147
4117 6 14.68668 0.35841
4117 7 19.08215 0.30221
4117 8 19.37283 0.17728
4117 9 20.54064 0.25775
4117 10 20.71389 0.21754
4117 11 21.12598 0.23189
4117 12 22.07789 0.31461
4118 1 9.33539 0.08598
4118 2 10.05483 0.08317
4118 3 10.94093 0.15537
4118 4 12.61952 0.17295
4118 5 13.92515 0.23791
4118 6 14.82105 0.35651
4118 7 19.05328 0.30017
4118 8 19.35517 0.17828
4118 9 20.54580 0.25611
4118 10 20.72291 0.21664
4118 11 21.13471 0.23126
4118 12 22.06712 0.30972
4119 1 9.11162 0.08086
4119 2 10.10636 0.08636
4119 3 10.71464 0.14916
4119 4 12.60417 0.16816
4119 5 14.11003 0.23491
4119 6 14.98477 0.33029
4119 7 19.01638 0.29648
4119 8 19.33173 0.18076
4119 9 20.55185 0.25331
4119 10 20.73479 0.21618
4119 11 21.14586 0.23125
4119 12 22.05189 0.30656
4120 1 8.86426 0.07671
4120 2 10.12432 0.10050
4120 3 10.49948 0.12982
4120 4 12.57782 0.16382
4120 5 14.32082 0.23607
4120 6 15.16389 0.29679
4120 7 18.97431 0.29452
4120 8 19.30358 0.18446
4120 9 20.55788 0.24312
4120 10 20.74876 0.21670
4120 11 21.15872 0.22722
4120 12 22.03211 0.30580
4121 1 8.60605 0.07560
4121 2 9.99031 0.12780
4121 3 10.42579 0.09799
4121 4 12.54059 0.16017
4121 5 14.54596 0.25133
4121 6 15.34731 0.27930
4121 7 18.93012 0.29426
4121 8 19.27177 0.18945
4121 9 20.56327 0.23544
4121 10 20.76375 0.21629
4121 11 21.17302 0.22463
4121 12 22.00767 0.30395
4122 1 8.34826 0.07781
4122 2 9.72224 0.12656
4122 3 10.48422 0.08938
4122 4 12.49316 0.15362
4122 5 14.77614 0.24175
4122 6 15.52661 0.26390
4122 7 18.88674 0.30045
4122 8 19.23720 0.19652
4122 9 20.56771 0.22507
4122 10 20.77832 0.21267
4122 11 21.18885 0.22496
4122 12 21.97859 0.29697
4123 1 8.10090 0.08040
4123 2 9.41969 0.11472
4123 3 10.58144 0.08926
4123 4 12.43620 0.15029
4123 5 15.00407 0.23834
4123 6 15.69548 0.25364
4123 7 18.84684 0.32175
4123 8 19.20063 0.20794
4123 9 20.57134 0.21410
4123 10 20.79067 0.20481
4123 11 21.20684 0.22345
4123 12 21.94490 0.27975
4124 1 7.87276 0.08838
4124 2 9.11105 0.10681
4124 3 10.69393 0.09124
4124 4 12.37037 0.14630
4124 5 15.22406 0.23416
4124 6 15.84925 0.24729
4124 7 18.81279 0.34566
4124 8 19.16249 0.25694
4124 9 20.57467 0.20034
4124 10 20.79888 0.20340
4124 11 21.22806 0.22052
4124 12 21.90682 0.26777
4125 1 7.67169 0.08850
4125 2 8.80718 0.10879
4125 3 10.81489 0.09466
4125 4 12.29611 0.14137
4125 5 15.43155 0.22631
4125 6 15.98430 0.24298
4125 7 18.78646 0.32749
4125 8 19.12301 0.28509
4125 9 20.57868 0.19135
4125 10 20.80134 0.20248
4125 11 21.25361 0.21824
4125 12 21.86467 0.25530
4126 1 7.50449 0.09161
4126 2 8.51525 0.11337
4126 3 10.94099 0.09792
4126 4 12.21396 0.13824
4126 5 15.62275 0.21949
4126 6 16.09790 0.23835
4126 7 18.76935 0.32796
4126 8 19.08227 0.29522
4126 9 20.58444 0.18430
4126 10 20.79693 0.20102
4126 11 21.28428 0.21764
4126 12 21.81887 0.24428
4127 1 7.37690 0.09458
4127 2 8.24123 0.11232
4127 3 11.06987 0.10286
4127 4 12.12430 0.13443
4127 5 15.79448 0.21501
4127 6 16.18789 0.23271
4127 7 18.76236 0.30088
4127 8 19.04030 0.28624
4127 9 20.59304 0.17780
4127 10 20.78554 0.19919
4127 11 21.32022 0.21782
4127 12 21.77003 0.23704
4128 1 7.29332 0.09743
4128 2 7.99079 0.10999
4128 3 11.19962 0.10618
4128 4 12.02755 0.13123
4128 5 15.94410 0.21520
4128 6 16.25271 0.22859
4128 7 18.76584 0.29125
4128 8 18.99731 0.28835
4128 9 20.60540 0.19202
4128 10 20.76791 0.19831
4128 11 21.36114 0.21898
4128 12 21.71885 0.22754
4129 1 7.25669 0.09678
4129 2 7.76930 0.11272
4129 3 11.32868 0.10981
4129 4 11.92419 0.12914
4129 5 16.06945 0.21603
4129 6 16.29111 0.22517
4129 7 18.77951 0.28644
4129 8 18.95384 0.30110
4129 9 20.62191 0.20037
4129 10 20.74540 0.20878
4129 11 21.40635 0.22546
4129 12 21.66606 0.22256
4130 1 7.26829 0.09849
4130 2 7.58193 0.11595
4130 3 11.45579 0.11545
4130 4 11.81470 0.12674
4130 5 16.16886 0.21513
4130 6 16.30229 0.22139
4130 7 18.80250 0.28335
4130 8 18.91094 0.28918
4130 9 20.64257 0.20678
4130 10 20.71977 0.21960
4130 11 21.45495 0.23652
4130 12 21.61246 0.22175
4131 1 7.32780 0.10215
4131 2 7.43338 0.10997
4131 3 11.57975 0.12046
4131 4 11.69967 0.12560
4131 5 16.24114 0.21593
4131 6 16.28569 0.21870
4131 7 18.83332 0.28652
4131 8 18.87014 0.28633
4131 9 20.66661 0.21177
4131 10 20.69287 0.21573
4131 11 21.50609 0.24005
4131 12 21.55886 0.23148
4132 1 9.82150 0.09174
4132 2 9.99550 0.08767
4132 3 11.20387 0.15889
4132 4 12.69000 0.18411
4132 5 13.77348 0.25667
4132 6 14.48519 0.31844
4132 7 19.12400 0.31176
4132 8 19.40763 0.18144
4132 9 20.57371 0.24353
4132 10 20.66472 0.22445
4132 11 21.14592 0.22299
4132 12 21.99871 0.33797
4133 1 9.76235 0.09262
4133 2 10.02470 0.08619
4133 3 11.15846 0.15869
4133 4 12.69018 0.18059
4133 5 13.80715 0.25464
4133 6 14.51703 0.31796
4133 7 19.11735 0.31112
4133 8 19.40350 0.18164
4133 9 20.57494 0.24194
4133 10 20.66682 0.22413
4133 11 21.14787 0.22417
4133 12 21.99655 0.33222
4134 1 9.62427 0.09315
4134 2 10.07746 0.08439
4134 3 11.02939 0.15603
4134 4 12.68842 0.17349
4134 5 13.90395 0.25069
4134 6 14.60742 0.34138
4134 7 19.09795 0.30799
4134 8 19.39139 0.18314
4134 9 20.57826 0.24042
4134 10 20.67303 0.22410
4134 11 21.15348 0.22407
4134 12 21.99008 0.32903
4135 1 9.43567 0.09158
4135 2 10.13643 0.08431
4135 3 10.83447 0.15337
4135 4 12.68035 0.16781
4135 5 14.05295 0.25027
4135 6 14.74370 0.33518
4135 7 19.06749 0.30513
4135 8 19.37193 0.18350
4135 9 20.58285 0.23622
4135 10 20.68322 0.22390
4135 11 21.16208 0.22502
4135 12 21.97928 0.32347
4136 1 9.21010 0.08447
4136 2 10.19804 0.08676
4136 3 10.59700 0.14652
4136 4 12.66287 0.16617
4136 5 14.24023 0.24616
4136 6 14.91060 0.31858
4136 7 19.02852 0.30269
4136 8 19.34618 0.18573
4136 9 20.58762 0.23051
4136 10 20.69704 0.22453
4136 11 21.17275 0.22744
4136 12 21.96417 0.31729
4137 1 8.96050 0.07977
4137 2 10.20655 0.11419
4137 3 10.39024 0.11425
4137 4 12.63490 0.16410
4137 5 14.45218 0.25198
4137 6 15.09419 0.29204
4137 7 18.98397 0.30088
4137 8 19.31530 0.18916
4137 9 20.59157 0.22051
4137 10 20.71374 0.22496
4137 11 21.18459 0.22545
4137 12 21.94481 0.31251
4138 1 8.69911 0.07770
4138 2 9.97221 0.13551
4138 3 10.41641 0.08802
4138 4 12.59650 0.16086
4138 5 14.67733 0.26438
4138 6 15.28333 0.27503
4138 7 18.93699 0.29934
4138 8 19.28049 0.19378
4138 9 20.59415 0.21474
4138 10 20.73212 0.22502
4138 11 21.19704 0.22359
4138 12 21.92124 0.30901
4139 1 8.43697 0.07940
4139 2 9.66894 0.12489
4139 3 10.51042 0.08691
4139 4 12.54823 0.15392
4139 5 14.90643 0.25418
4139 6 15.46962 0.25774
4139 7 18.89061 0.30499
4139 8 19.24284 0.20115
4139 9 20.59517 0.20872
4139 10 20.75043 0.21794
4139 11 21.20999 0.22396
4139 12 21.89360 0.30448
4140 1 8.18394 0.08129
4140 2 9.35604 0.11266
4140 3 10.61946 0.08843
4140 4 12.49064 0.14917
4140 5 15.13232 0.24794
4140 6 15.64680 0.24820
4140 7 18.84765 0.33027
4140 8 19.20315 0.21029
4140 9 20.59499 0.20103
4140 10 20.76668 0.21266
4140 11 21.22405 0.22320
4140 12 21.86213 0.29451
4141 1 7.94870 0.08826
4141 2 9.04468 0.10500
4141 3 10.73728 0.09195
4141 4 12.42427 0.14723
4141 5 15.34928 0.24646
4141 6 15.81012 0.24584
4141 7 18.81048 0.34919
4141 8 19.16201 0.27061
4141 9 20.59424 0.18919
4141 10 20.77862 0.21054
4141 11 21.24024 0.22063
4141 12 21.82705 0.26839
4142 1 7.73911 0.09115
4142 2 8.74186 0.10806
4142 3 10.86112 0.09565
4142 4 12.34962 0.14488
4142 5 15.55263 0.23372
4142 6 15.95600 0.24193
4142 7 18.78119 0.32814
4142 8 19.11974 0.28199
4142 9 20.59397 0.18356
4142 10 20.78431 0.20650
4142 11 21.25993 0.21946
4142 12 21.78877 0.25243
4143 1 7.56202 0.09313
4143 2 8.45346 0.11439
4143 3 10.98892 0.09838
4143 4 12.26706 0.13830
4143 5 15.73847 0.22794
4143 6 16.08162 0.23712
4143 7 18.76134 0.32999
4143 8 19.07651 0.28921
4143 9 20.59532 0.17806
4143 10 20.78242 0.20133
4143 11 21.28425 0.21925
4143 12 21.74769 0.24123
4144 1 7.42325 0.09643
4144 2 8.18508 0.11058
4144 3 11.11888 0.10347
4144 4 12.17706 0.13412
4144 5 15.90351 0.22453
4144 6 16.18466 0.23215
4144 7 18.75202 0.30541
4144 8 19.03232 0.28400
4144 9 20.59952 0.17032
4144 10 20.77277 0.19821
4144 11 21.31368 0.22005
4144 12 21.70434 0.23642
4145 1 7.32753 0.09924
4145 2 7.94207 0.10960
4145 3 11.24938 0.10640
4145 4 12.07999 0.13129
4145 5 16.04495 0.22292
4145 6 16.26332 0.22704
4145 7 18.75367 0.29337
4145 8 18.98748 0.28348
4145 9 20.60764 0.18402
4145 10 20.75616 0.19608
4145 11 21.34810 0.21863
4145 12 21.65923 0.23086
4146 1 7.27800 0.09817
4146 2 7.72964 0.11305
4146 3 11.37901 0.11045
4146 4 11.97629 0.12908
4146 5 16.16055 0.22181
4146 6 16.31611 0.22530
4146 7 18.76611 0.29102
4146 8 18.94245 0.29785
4146 9 20.62029 0.19111
4146 10 20.73434 0.20565
4146 11 21.38677 0.21518
4146 12 21.61294 0.22435
4147 1 7.27644 0.09860
4147 2 7.55273 0.11525
4147 3 11.50654 0.11728
4147 4 11.86650 0.12644
4147 5 16.24872 0.21877
4147 6 16.34178 0.22343
4147 7 18.78850 0.29052
4147 8 18.89832 0.28836
4147 9 20.63765 0.20137
4147 10 20.70939 0.22795
4147 11 21.42884 0.21941
4147 12 21.56608 0.22392
4148 1 7.32288 0.10324
4148 2 7.41588 0.10980
4148 3 11.63090 0.12180
4148 4 11.75114 0.12722
4148 5 16.30847 0.21817
4148 6 16.33944 0.21839
4148 7 18.81932 0.28804
4148 8 18.85662 0.28575
4148 9 20.65915 0.20724
4148 10 20.68364 0.21148
4148 11 21.47329 0.22161
4148 12 21.51931 0.22675
4149 1 9.86146 0.09150
4149 2 10.01774 0.08953
4149 3 11.16820 0.15529
4149 4 12.71252 0.18623
4149 5 13.82181 0.26253
4149 6 14.44991 0.30577
4149 7 19.12988 0.31462
4149 8 19.41495 0.18201
4149 9 20.60650 0.22566
4149 10 20.63043 0.23528
4149 11 21.15659 0.21974
4149 12 21.96756 0.34460
4150 1 9.79980 0.09342
4150 2 10.04994 0.08762
4150 3 11.12209 0.15498
4150 4 12.71234 0.18260
4150 5 13.85602 0.26062
4150 6 14.48171 0.30433
4150 7 19.12310 0.31668
4150 8 19.41069 0.18191
4150 9 20.60689 0.22731
4150 10 20.63334 0.23549
4150 11 21.15857 0.21985
4150 12 21.96537 0.34293
4151 1 9.66018 0.09392
4151 2 10.10579 0.08526
4151 3 10.99099 0.15450
4151 4 12.70976 0.17659
4151 5 13.95414 0.25685
4151 6 14.57219 0.32954
4151 7 19.10335 0.32187
4151 8 19.39819 0.18295
4151 9 20.60797 0.22441
4151 10 20.64194 0.23506
4151 11 21.16421 0.21876
4151 12 21.95884 0.34009
4152 1 9.47107 0.09327
4152 2 10.16860 0.08465
4152 3 10.79190 0.15271
4152 4 12.70080 0.16904
4152 5 14.10458 0.25651
4152 6 14.70884 0.32353
4152 7 19.07238 0.31132
4152 8 19.37813 0.18413
4152 9 20.60935 0.22021
4152 10 20.65555 0.23462
4152 11 21.17281 0.21993
4152 12 21.94802 0.32833
4153 1 9.24518 0.08601
4153 2 10.24043 0.08536
4153 3 10.54361 0.14816
4153 4 12.68257 0.16506
4153 5 14.29294 0.25244
4153 6 14.87654 0.31482
4153 7 19.03265 0.30641
4153 8 19.35160 0.18780
4153 9 20.61049 0.21541
4153 10 20.67318 0.23383
4153 11 21.18337 0.22024
4153 12 21.93294 0.31980
4154 1 8.99503 0.08064
4154 2 10.26220 0.14284
4154 3 10.32299 0.08470
4154 4 12.65403 0.16390
4154 5 14.50549 0.26665
4154 6 15.06142 0.28454
4154 7 18.98727 0.30229
4154 8 19.31983 0.19234
4154 9 20.61094 0.20743
4154 10 20.69359 0.23300
4154 11 21.19494 0.22025
4154 12 21.91369 0.31247
4155 1 8.73271 0.07954
4155 2 9.96024 0.13727
4155 3 10.41650 0.08520
4155 4 12.61524 0.15817
4155 5 14.73075 0.27506
4155 6 15.25236 0.27206
4155 7 18.93933 0.30466
4155 8 19.28400 0.19722
4155 9 20.61034 0.20011
4155 10 20.71527 0.23101
4155 11 21.20678 0.22282
4155 12 21.89046 0.30631
4156 1 8.46920 0.08020
4156 2 9.64750 0.12388
4156 3 10.52011 0.08625
4156 4 12.56667 0.15284
4156 5 14.95958 0.26218
4156 6 15.44096 0.25279
4156 7 18.89193 0.31316
4156 8 19.24530 0.20290
4156 9 20.60863 0.19784
4156 10 20.73640 0.22661
4156 11 21.21883 0.22600
4156 12 21.86338 0.30345
4157 1 8.21422 0.08153
4157 2 9.33179 0.11188
4157 3 10.63244 0.08816
4157 4 12.50884 0.14902
4157 5 15.18476 0.24973
4157 6 15.62096 0.24637
4157 7 18.84786 0.33850
4157 8 19.20458 0.21204
4157 9 20.60599 0.19235
4157 10 20.75499 0.22144
4157 11 21.23151 0.22260
4157 12 21.83278 0.29662
4158 1 7.97655 0.08846
4158 2 9.01983 0.10424
4158 3 10.75182 0.09196
4158 4 12.44229 0.14740
4158 5 15.40055 0.24880
4158 6 15.78770 0.24489
4158 7 18.80964 0.35328
4158 8 19.16243 0.26306
4158 9 20.60309 0.18420
4158 10 20.76887 0.21898
4158 11 21.24593 0.22424
4158 12 21.79893 0.27342
4159 1 7.76397 0.09200
4159 2 8.71757 0.11320
4159 3 10.87656 0.09583
4159 4 12.36749 0.14682
4159 5 15.60222 0.23934
4159 6 15.93757 0.24058
4159 7 18.77930 0.33196
4159 8 19.11923 0.28124
4159 9 20.60075 0.17950
4159 10 20.77610 0.21113
4159 11 21.26353 0.22607
4159 12 21.76217 0.25033
4160 1 7.58334 0.09424
4160 2 8.43064 0.11427
4160 3 11.00490 0.09855
4160 4 12.28481 0.13905
4160 5 15.78575 0.23258
4160 6 16.06780 0.23411
4160 7 18.75849 0.33660
4160 8 19.07510 0.28664
4160 9 20.60015 0.17400
4160 10 20.77541 0.20511
4160 11 21.28556 0.22758
4160 12 21.72296 0.23823
4161 1 7.44058 0.09709
4161 2 8.16443 0.10978
4161 3 11.13522 0.10367
4161 4 12.19466 0.13371
4161 5 15.94776 0.22893
4161 6 16.17611 0.23040
4161 7 18.74836 0.32098
4161 8 19.03017 0.28285
4161 9 20.60249 0.16631
4161 10 20.76656 0.19852
4161 11 21.31264 0.22673
4161 12 21.68174 0.23070
4162 1 7.34042 0.09926
4162 2 7.92423 0.10949
4162 3 11.26596 0.10645
4162 4 12.09750 0.13146
4162 5 16.08533 0.22617
4162 6 16.26065 0.22892
4162 7 18.74938 0.29593
4162 8 18.98460 0.28296
4162 9 20.60878 0.18203
4162 10 20.75052 0.19483
4162 11 21.34471 0.21030
4162 12 21.63896 0.23516
4163 1 7.28622 0.09893
4163 2 7.71522 0.11376
4163 3 11.39580 0.11120
4163 4 11.99368 0.12889
4163 5 16.19620 0.22484
4163 6 16.31980 0.22698
4163 7 18.76146 0.29295
4163 8 18.93897 0.29580
4163 9 20.61979 0.18937
4163 10 20.72912 0.20284
4163 11 21.38105 0.20709
4163 12 21.59513 0.23233
4164 1 7.27980 0.09844
4164 2 7.54224 0.11645
4164 3 11.52345 0.11703
4164 4 11.88377 0.12653
4164 5 16.27885 0.22060
4164 6 16.35221 0.22216
4164 7 18.78371 0.29091
4164 8 18.89433 0.28940
4164 9 20.63567 0.20033
4164 10 20.70466 0.23078
4164 11 21.42077 0.21047
4164 12 21.55076 0.22487
4165 1 7.32141 0.10284
4165 2 7.40976 0.10969
4165 3 11.64793 0.12257
4165 4 11.76829 0.12732
4165 5 16.33236 0.21836
4165 6 16.35668 0.21915
4165 7 18.81461 0.28773
4165 8 18.85221 0.28657
4165 9 20.65600 0.20643
4165 10 20.67956 0.20989
4165 11 21.46286 0.21382
4165 12 21.50645 0.21914
4166 1 9.10254 0.07186
4166 2 9.59884 0.06910
4166 3 11.72437 0.17905
4166 4 12.21091 0.18321
4166 5 13.09892 0.24775
4166 6 14.77395 0.40506
4166 7 19.00375 0.31867
4166 8 19.30313 0.14829
4166 9 20.45919 0.29265
4166 10 20.77906 0.21802
4166 11 21.03083 0.22337
4166 12 22.57167 0.29336
4167 1 9.06428 0.07135
4167 2 9.60685 0.06953
4167 3 11.68339 0.18132
4167 4 12.21675 0.18334
4167 5 13.12578 0.24790
4167 6 14.80222 0.40465
4167 7 18.99941 0.31708
4167 8 19.30178 0.14723
4167 9 20.45997 0.29116
4167 10 20.78032 0.21842
4167 11 21.03338 0.22227
4167 12 22.56955 0.29292
4168 1 8.95513 0.06886
4168 2 9.63032 0.07033
4168 3 11.56605 0.18288
4168 4 12.22928 0.17761
4168 5 13.20616 0.24375
4168 6 14.88170 0.42523
4168 7 18.98682 0.31423
4168 8 19.29779 0.14645
4168 9 20.46233 0.29006
4168 10 20.78392 0.22038
4168 11 21.04108 0.22181
4168 12 22.56313 0.29363
4169 1 8.78941 0.06695
4169 2 9.66747 0.07244
4169 3 11.38681 0.18169
4169 4 12.23819 0.16922
4169 5 13.33726 0.24137
4169 6 14.99928 0.38355
4169 7 18.96724 0.30976
4169 8 19.29137 0.14962
4169 9 20.46614 0.28552
4169 10 20.78923 0.22233
4169 11 21.05406 0.22167
4169 12 22.55210 0.29083
4170 1 8.58474 0.06623
4170 2 9.71453 0.07537
4170 3 11.16382 0.17025
4170 4 12.23576 0.16164
4170 5 13.51105 0.22243
4170 6 15.13973 0.34465
4170 7 18.94251 0.30394
4170 8 19.28274 0.15637
4170 9 20.47124 0.27739
4170 10 20.79531 0.22290
4170 11 21.07247 0.22074
4170 12 22.53606 0.28834
4171 1 8.35809 0.06799
4171 2 9.76382 0.08017
4171 3 10.91739 0.15728
4171 4 12.21945 0.15638
4171 5 13.71580 0.20910
4171 6 15.28948 0.31505
4171 7 18.91484 0.30842
4171 8 19.27207 0.16179
4171 9 20.47753 0.26526
4171 10 20.80119 0.22340
4171 11 21.09658 0.21830
4171 12 22.51453 0.28707
4172 1 8.12435 0.06736
4172 2 9.79719 0.08866
4172 3 10.67534 0.14317
4172 4 12.18968 0.15201
4172 5 13.93966 0.20213
4172 6 15.43793 0.29833
4172 7 18.88666 0.30351
4172 8 19.25945 0.17077
4172 9 20.48494 0.25514
4172 10 20.80584 0.22317
4172 11 21.12673 0.21674
4172 12 22.48698 0.28697
4173 1 7.89611 0.06924
4173 2 9.77063 0.10301
4173 3 10.48863 0.12398
4173 4 12.14777 0.14830
4173 5 14.17245 0.20218
4173 6 15.57731 0.27655
4173 7 18.86027 0.31211
4173 8 19.24473 0.18499
4173 9 20.49354 0.24391
4173 10 20.80841 0.22303
4173 11 21.16322 0.21744
4173 12 22.45287 0.28697
4174 1 7.68413 0.07394
4174 2 9.62706 0.11428
4174 3 10.41956 0.10328
4174 4 12.09507 0.14391
4174 5 14.40632 0.20671
4174 6 15.70196 0.26046
4174 7 18.83785 0.32779
4174 8 19.22752 0.19972
4174 9 20.50362 0.23300
4174 10 20.80826 0.21920
4174 11 21.20633 0.21875
4174 12 22.41185 0.28527
4175 1 7.49763 0.07678
4175 2 9.38422 0.11420
4175 3 10.45433 0.09472
4175 4 12.03262 0.14118
4175 5 14.63527 0.20618
4175 6 15.80797 0.24958
4175 7 18.82109 0.35137
4175 8 19.20725 0.23424
4175 9 20.51549 0.22369
4175 10 20.80488 0.21948
4175 11 21.25627 0.22190
4175 12 22.36365 0.29384
4176 1 7.34450 0.08202
4176 2 9.09873 0.11075
4176 3 10.53974 0.09396
4176 4 11.96124 0.13950
4176 5 14.85472 0.20083
4176 6 15.89269 0.23799
4176 7 18.81147 0.33147
4176 8 19.18336 0.27770
4176 9 20.52961 0.21700
4176 10 20.79801 0.22536
4176 11 21.31303 0.22592
4176 12 22.30831 0.31647
4177 1 7.23114 0.08404
4177 2 8.80185 0.11021
4177 3 10.64764 0.09578
4177 4 11.88158 0.13768
4177 5 15.06106 0.19687
4177 6 15.95439 0.22740
4177 7 18.80988 0.32122
4177 8 19.15524 0.32875
4177 9 20.54628 0.21414
4177 10 20.78758 0.22527
4177 11 21.37643 0.22517
4177 12 22.24601 0.27532
4178 1 7.16240 0.08463
4178 2 8.50862 0.11152
4178 3 10.76615 0.09810
4178 4 11.79420 0.13368
4178 5 15.25140 0.19558
4178 6 15.99213 0.21871
4178 7 18.81686 0.30847
4178 8 19.12271 0.31286
4178 9 20.56567 0.21222
4178 10 20.77361 0.21440
4178 11 21.44604 0.23664
4178 12 22.17721 0.25805
4179 1 7.14139 0.08323
4179 2 8.22825 0.10866
