# k j freq[thz] mfp[nm] kappa[W/m/K]
4.51000000e+02 6.00000000e+00 2.79186396e+00 1.48011000e+00 3.99715000e-06
4.52000000e+02 1.00000000e+00 1.13919461e+00 8.23610000e+00 2.13402000e-05
4.52000000e+02 2.00000000e+00 1.47791160e+00 5.30963000e+00 1.50011000e-05
4.52000000e+02 3.00000000e+00 1.92407105e+00 5.68592000e+00 1.04884000e-05
4.52000000e+02 4.00000000e+00 1.98077671e+00 9.22932000e+00 2.70974000e-05
4.52000000e+02 5.00000000e+00 2.22608151e+00 4.33938000e+00 6.60418000e-06
4.52000000e+02 6.00000000e+00 2.86743553e+00 1.26064000e+00 3.29925000e-06
4.53000000e+02 1.00000000e+00 1.03190205e+00 8.23911000e+00 2.15455000e-05
4.53000000e+02 2.00000000e+00 1.36879631e+00 5.70612000e+00 1.78207000e-05
4.53000000e+02 3.00000000e+00 1.85743329e+00 1.20676000e+01 3.64872000e-05
4.53000000e+02 4.00000000e+00 1.98497380e+00 6.31065000e+00 1.30556000e-05
4.53000000e+02 5.00000000e+00 2.26040170e+00 3.68780000e+00 4.53211000e-06
4.53000000e+02 6.00000000e+00 2.93790464e+00 1.02584000e+00 2.45748000e-06
4.54000000e+02 1.00000000e+00 9.24048882e-01 1.25538000e+01 3.23559000e-05
4.54000000e+02 2.00000000e+00 1.25477042e+00 5.93824000e+00 2.00226000e-05
4.54000000e+02 3.00000000e+00 1.73778030e+00 1.46906000e+01 5.14387000e-05
4.54000000e+02 4.00000000e+00 2.03476025e+00 7.68367000e+00 1.87355000e-05
4.54000000e+02 5.00000000e+00 2.28515852e+00 2.90359000e+00 2.58665000e-06
4.54000000e+02 6.00000000e+00 3.00334624e+00 7.71483000e-01 1.53538000e-06
4.55000000e+02 1.00000000e+00 8.18776921e-01 1.90192000e+01 4.69969000e-05
4.55000000e+02 2.00000000e+00 1.13799844e+00 5.62595000e+00 2.01473000e-05
4.55000000e+02 3.00000000e+00 1.61624463e+00 1.38966000e+01 5.26644000e-05
4.55000000e+02 4.00000000e+00 2.07951021e+00 7.88646000e+00 1.95089000e-05
4.55000000e+02 5.00000000e+00 2.30073572e+00 1.74760000e+00 9.48687000e-07
4.55000000e+02 6.00000000e+00 3.06429395e+00 4.83754000e-01 6.59978000e-07
4.56000000e+02 1.00000000e+00 7.20541078e-01 3.04459000e+01 7.05483000e-05
4.56000000e+02 2.00000000e+00 1.02025813e+00 5.29325000e+00 1.98609000e-05
4.56000000e+02 3.00000000e+00 1.49401343e+00 1.41762000e+01 5.76246000e-05
4.56000000e+02 4.00000000e+00 2.11918468e+00 7.18236000e+00 1.61166000e-05
4.56000000e+02 5.00000000e+00 2.30758896e+00 7.96631000e-01 2.08315000e-07
4.56000000e+02 6.00000000e+00 3.12161418e+00 1.66131000e-01 8.63429000e-08
4.57000000e+02 1.00000000e+00 6.35849838e-01 4.65995000e+01 1.03179000e-04
4.57000000e+02 2.00000000e+00 9.03060444e-01 5.69111000e+00 2.20896000e-05
4.57000000e+02 3.00000000e+00 1.37137752e+00 1.24326000e+01 5.38629000e-05
4.57000000e+02 4.00000000e+00 2.15465007e+00 5.60586000e+00 9.91430000e-06
4.57000000e+02 5.00000000e+00 2.30604503e+00 4.80610000e-01 8.02996000e-08
4.57000000e+02 6.00000000e+00 3.17632622e+00 1.56989000e-01 8.72178000e-08
4.58000000e+02 1.00000000e+00 6.58550088e-01 3.36149000e+01 6.58532000e-05
4.58000000e+02 2.00000000e+00 7.87820399e-01 1.08142000e+01 3.76718000e-05
4.58000000e+02 3.00000000e+00 1.54975676e+00 2.18038000e+01 8.92483000e-05
4.58000000e+02 4.00000000e+00 2.21918929e+00 3.66628000e+00 4.44165000e-06
4.58000000e+02 5.00000000e+00 2.30863823e+00 4.69838000e-01 7.42591000e-08
4.58000000e+02 6.00000000e+00 3.04309865e+00 4.26807000e-01 4.18976000e-07
4.59000000e+02 1.00000000e+00 7.33132342e-01 2.41159000e+01 5.00965000e-05
4.59000000e+02 2.00000000e+00 9.02146078e-01 8.42740000e+00 3.04688000e-05
4.59000000e+02 3.00000000e+00 1.65472593e+00 2.21277000e+01 8.47466000e-05
4.59000000e+02 4.00000000e+00 2.18061506e+00 5.42691000e+00 9.58813000e-06
4.59000000e+02 5.00000000e+00 2.30969650e+00 9.74971000e-01 3.02698000e-07
4.59000000e+02 6.00000000e+00 2.99110273e+00 9.08878000e-01 1.70591000e-06
4.60000000e+02 1.00000000e+00 8.21615951e-01 1.48193000e+01 3.32902000e-05
4.60000000e+02 2.00000000e+00 1.02453316e+00 7.42013000e+00 2.71147000e-05
4.60000000e+02 3.00000000e+00 1.75723980e+00 1.94207000e+01 6.89195000e-05
4.60000000e+02 4.00000000e+00 2.13486080e+00 6.67453000e+00 1.44490000e-05
4.60000000e+02 5.00000000e+00 2.30251648e+00 1.99698000e+00 1.23098000e-06
4.60000000e+02 6.00000000e+00 2.94091455e+00 1.28690000e+00 3.24199000e-06
4.61000000e+02 1.00000000e+00 9.17657316e-01 1.02294000e+01 2.42050000e-05
4.61000000e+02 2.00000000e+00 1.15190279e+00 7.79617000e+00 2.81329000e-05
4.61000000e+02 3.00000000e+00 1.85684569e+00 1.54718000e+01 4.98865000e-05
4.61000000e+02 4.00000000e+00 2.08289486e+00 6.93233000e+00 1.60046000e-05
4.61000000e+02 5.00000000e+00 2.28700524e+00 2.89064000e+00 2.69709000e-06
4.61000000e+02 6.00000000e+00 2.89031866e+00 1.45984000e+00 4.19697000e-06
4.62000000e+02 1.00000000e+00 1.01681652e+00 7.22702000e+00 1.74940000e-05
4.62000000e+02 2.00000000e+00 1.28124805e+00 7.85215000e+00 2.73624000e-05
4.62000000e+02 3.00000000e+00 1.94962232e+00 9.94980000e+00 2.36545000e-05
4.62000000e+02 4.00000000e+00 2.02878840e+00 5.38450000e+00 9.89016000e-06
4.62000000e+02 5.00000000e+00 2.26297392e+00 3.51091000e+00 4.22797000e-06
4.62000000e+02 6.00000000e+00 2.83738138e+00 1.48369000e+00 4.42254000e-06
4.63000000e+02 1.00000000e+00 1.11599371e+00 7.55097000e+00 1.82779000e-05
4.63000000e+02 2.00000000e+00 1.40945410e+00 7.85585000e+00 2.58006000e-05
4.63000000e+02 3.00000000e+00 1.95195171e+00 5.85162000e+00 1.13859000e-05
4.63000000e+02 4.00000000e+00 2.05653714e+00 8.23278000e+00 2.08274000e-05
4.63000000e+02 5.00000000e+00 2.23032357e+00 4.01010000e+00 5.67406000e-06
4.63000000e+02 6.00000000e+00 2.78070870e+00 1.59631000e+00 4.64373000e-06
4.64000000e+02 1.00000000e+00 1.21301839e+00 7.09035000e+00 1.68779000e-05
4.64000000e+02 2.00000000e+00 1.53265362e+00 7.17334000e+00 2.13353000e-05
4.64000000e+02 3.00000000e+00 1.88824891e+00 5.03783000e+00 8.92663000e-06
4.64000000e+02 4.00000000e+00 2.14329395e+00 6.20011000e+00 1.42149000e-05
4.64000000e+02 5.00000000e+00 2.18932102e+00 4.51377000e+00 7.05044000e-06
4.64000000e+02 6.00000000e+00 2.71946420e+00 1.63418000e+00 4.47402000e-06
4.65000000e+02 1.00000000e+00 1.30647855e+00 6.40930000e+00 1.47880000e-05
4.65000000e+02 2.00000000e+00 1.64108239e+00 5.65722000e+00 1.24513000e-05
4.65000000e+02 3.00000000e+00 1.82789778e+00 2.98159000e+00 3.45288000e-06
4.65000000e+02 4.00000000e+00 2.13941464e+00 4.65344000e+00 7.89473000e-06
4.65000000e+02 5.00000000e+00 2.22880063e+00 4.76190000e+00 9.75445000e-06
4.65000000e+02 6.00000000e+00 2.65327012e+00 1.67440000e+00 4.23938000e-06
4.66000000e+02 1.00000000e+00 1.39557073e+00 5.74485000e+00 1.26262000e-05
4.66000000e+02 2.00000000e+00 1.67950374e+00 1.80507000e+00 1.13846000e-06
4.66000000e+02 3.00000000e+00 1.82688748e+00 3.11353000e+00 4.54423000e-06
4.66000000e+02 4.00000000e+00 2.08225030e+00 4.83459000e+00 8.76343000e-06
4.66000000e+02 5.00000000e+00 2.31002627e+00 3.67549000e+00 6.94638000e-06
4.66000000e+02 6.00000000e+00 2.58212349e+00 1.77206000e+00 4.14053000e-06
4.67000000e+02 1.00000000e+00 1.47989023e+00 5.38437000e+00 1.09944000e-05
4.67000000e+02 2.00000000e+00 1.62189571e+00 5.13009000e+00 9.05226000e-06
4.67000000e+02 3.00000000e+00 1.90982194e+00 5.68679000e+00 1.30099000e-05
4.67000000e+02 4.00000000e+00 2.01795391e+00 4.90461000e+00 9.30372000e-06
4.67000000e+02 5.00000000e+00 2.38730365e+00 3.04844000e+00 5.58818000e-06
4.67000000e+02 6.00000000e+00 2.50685171e+00 1.85974000e+00 4.00050000e-06
4.68000000e+02 1.00000000e+00 1.54170434e+00 6.09512000e+00 1.25943000e-05
4.68000000e+02 2.00000000e+00 1.55889442e+00 4.77031000e+00 8.71458000e-06
4.68000000e+02 3.00000000e+00 1.94588392e+00 4.55710000e+00 8.88140000e-06
4.68000000e+02 4.00000000e+00 2.00317417e+00 5.88157000e+00 1.32615000e-05
4.68000000e+02 5.00000000e+00 2.41701604e+00 2.09329000e+00 3.59925000e-06
4.68000000e+02 6.00000000e+00 2.47214779e+00 2.20505000e+00 4.13742000e-06
4.69000000e+02 1.00000000e+00 1.45398221e+00 6.87269000e+00 1.53606000e-05
4.69000000e+02 2.00000000e+00 1.63017296e+00 4.16633000e+00 6.30829000e-06
4.69000000e+02 3.00000000e+00 1.87241989e+00 4.25886000e+00 8.42935000e-06
4.69000000e+02 4.00000000e+00 2.08658230e+00 5.70760000e+00 1.24563000e-05
4.69000000e+02 5.00000000e+00 2.33468116e+00 2.95695000e+00 6.19929000e-06
4.69000000e+02 6.00000000e+00 2.54371114e+00 2.50184000e+00 6.00263000e-06
4.70000000e+02 1.00000000e+00 1.36110065e+00 7.70300000e+00 1.80462000e-05
4.70000000e+02 2.00000000e+00 1.67799878e+00 1.88657000e+00 1.32557000e-06
4.70000000e+02 3.00000000e+00 1.81134926e+00 2.87408000e+00 4.10865000e-06
4.70000000e+02 4.00000000e+00 2.15857135e+00 5.46232000e+00 1.09518000e-05
4.70000000e+02 5.00000000e+00 2.24365232e+00 3.94981000e+00 8.79652000e-06
4.70000000e+02 6.00000000e+00 2.61911482e+00 2.31050000e+00 6.17850000e-06
4.71000000e+02 1.00000000e+00 1.26409096e+00 8.87399000e+00 2.13673000e-05
4.71000000e+02 2.00000000e+00 1.64512059e+00 3.44700000e+00 5.45654000e-06
4.71000000e+02 3.00000000e+00 1.82060684e+00 1.65915000e+00 1.16339000e-06
4.71000000e+02 4.00000000e+00 2.14725420e+00 5.46275000e+00 1.32668000e-05
4.71000000e+02 5.00000000e+00 2.21736656e+00 5.04810000e+00 8.88461000e-06
4.71000000e+02 6.00000000e+00 2.69522002e+00 2.04371000e+00 5.82563000e-06
4.72000000e+02 1.00000000e+00 1.16420326e+00 1.03095000e+01 2.51094000e-05
4.72000000e+02 2.00000000e+00 1.55794707e+00 5.03662000e+00 1.30322000e-05
4.72000000e+02 3.00000000e+00 1.87362805e+00 4.36788000e+00 6.85249000e-06
4.72000000e+02 4.00000000e+00 2.04671596e+00 7.79907000e+00 2.09131000e-05
4.72000000e+02 5.00000000e+00 2.26219745e+00 4.36097000e+00 6.30093000e-06
4.72000000e+02 6.00000000e+00 2.77130423e+00 1.74355000e+00 5.04764000e-06
4.73000000e+02 1.00000000e+00 1.06332325e+00 1.14260000e+01 2.76829000e-05
4.73000000e+02 2.00000000e+00 1.45695015e+00 5.58917000e+00 1.67367000e-05
4.73000000e+02 3.00000000e+00 1.92040759e+00 6.31855000e+00 1.16285000e-05
4.73000000e+02 4.00000000e+00 1.95219454e+00 9.11340000e+00 2.58873000e-05
4.73000000e+02 5.00000000e+00 2.29370559e+00 3.17140000e+00 3.42010000e-06
4.73000000e+02 6.00000000e+00 2.84639013e+00 1.42504000e+00 3.97991000e-06
4.74000000e+02 1.00000000e+00 9.64182037e-01 1.95403000e+01 4.62531000e-05
4.74000000e+02 2.00000000e+00 1.35008929e+00 5.74819000e+00 1.87814000e-05
4.74000000e+02 3.00000000e+00 1.82975349e+00 1.35155000e+01 4.16840000e-05
4.74000000e+02 4.00000000e+00 1.98844839e+00 6.80609000e+00 1.51449000e-05
4.74000000e+02 5.00000000e+00 2.31279335e+00 2.20932000e+00 1.54991000e-06
4.74000000e+02 6.00000000e+00 2.91947343e+00 1.12418000e+00 2.83819000e-06
4.75000000e+02 1.00000000e+00 8.70515024e-01 3.18335000e+01 7.27121000e-05
4.75000000e+02 2.00000000e+00 1.24037141e+00 5.65358000e+00 1.96528000e-05
4.75000000e+02 3.00000000e+00 1.71956494e+00 1.51061000e+01 5.31041000e-05
4.75000000e+02 4.00000000e+00 2.03678385e+00 8.01640000e+00 2.02885000e-05
4.75000000e+02 5.00000000e+00 2.32063891e+00 1.21853000e+00 4.45859000e-07
4.75000000e+02 6.00000000e+00 2.98986159e+00 8.20089000e-01 1.69045000e-06
4.76000000e+02 1.00000000e+00 7.87247796e-01 4.21125000e+01 9.40026000e-05
4.76000000e+02 2.00000000e+00 1.12985909e+00 5.41865000e+00 1.97048000e-05
4.76000000e+02 3.00000000e+00 1.60736479e+00 1.58393000e+01 6.02198000e-05
4.76000000e+02 4.00000000e+00 2.08029866e+00 8.06226000e+00 2.03264000e-05
4.76000000e+02 5.00000000e+00 2.31849539e+00 6.32772000e-01 1.23995000e-07
4.76000000e+02 6.00000000e+00 3.05727882e+00 4.83798000e-01 6.69734000e-07
4.77000000e+02 1.00000000e+00 7.35458728e-01 2.66870000e+01 4.86997000e-05
4.77000000e+02 2.00000000e+00 8.49475622e-01 1.11713000e+01 3.64293000e-05
4.77000000e+02 3.00000000e+00 1.73637428e+00 2.08269000e+01 7.56295000e-05
4.77000000e+02 4.00000000e+00 2.21803210e+00 4.79827000e+00 7.36517000e-06
4.77000000e+02 5.00000000e+00 2.31558741e+00 5.10115000e-01 8.22135000e-08
4.77000000e+02 6.00000000e+00 2.90079938e+00 1.73812000e+00 4.83959000e-06
4.78000000e+02 1.00000000e+00 8.04779632e-01 2.08072000e+01 4.02320000e-05
4.78000000e+02 2.00000000e+00 9.58767793e-01 8.97367000e+00 3.09989000e-05
4.78000000e+02 3.00000000e+00 1.82822755e+00 1.77237000e+01 5.95854000e-05
4.78000000e+02 4.00000000e+00 2.17277250e+00 6.23193000e+00 1.24171000e-05
4.78000000e+02 5.00000000e+00 2.31651077e+00 1.22137000e+00 4.54768000e-07
4.78000000e+02 6.00000000e+00 2.84832679e+00 2.31487000e+00 7.66643000e-06
4.79000000e+02 1.00000000e+00 8.86526915e-01 1.38499000e+01 2.88450000e-05
4.79000000e+02 2.00000000e+00 1.07854669e+00 8.72257000e+00 3.10066000e-05
4.79000000e+02 3.00000000e+00 1.91597667e+00 1.45997000e+01 4.44886000e-05
4.79000000e+02 4.00000000e+00 2.11889388e+00 6.81383000e+00 1.52446000e-05
4.79000000e+02 5.00000000e+00 2.30843737e+00 2.17136000e+00 1.51876000e-06
4.79000000e+02 6.00000000e+00 2.80049498e+00 2.61766000e+00 9.16129000e-06
4.80000000e+02 1.00000000e+00 9.75244361e-01 9.79583000e+00 2.14806000e-05
4.80000000e+02 2.00000000e+00 1.20527177e+00 8.92524000e+00 3.18131000e-05
4.80000000e+02 3.00000000e+00 1.99335298e+00 9.36075000e+00 2.07121000e-05
4.80000000e+02 4.00000000e+00 2.06392102e+00 5.42276000e+00 9.97518000e-06
4.80000000e+02 5.00000000e+00 2.29117835e+00 2.92097000e+00 2.91762000e-06
4.80000000e+02 6.00000000e+00 2.75457284e+00 2.50479000e+00 8.51821000e-06
4.81000000e+02 1.00000000e+00 1.06688478e+00 7.89697000e+00 1.77837000e-05
4.81000000e+02 2.00000000e+00 1.33550441e+00 8.94425000e+00 3.12035000e-05
4.81000000e+02 3.00000000e+00 1.97732310e+00 6.16228000e+00 1.24045000e-05
4.81000000e+02 4.00000000e+00 2.09202053e+00 7.93300000e+00 1.85418000e-05
4.81000000e+02 5.00000000e+00 2.26469772e+00 3.57815000e+00 4.41672000e-06
4.81000000e+02 6.00000000e+00 2.70818602e+00 2.16892000e+00 6.76604000e-06
4.82000000e+02 1.00000000e+00 1.15857916e+00 7.33384000e+00 1.66458000e-05
4.82000000e+02 2.00000000e+00 1.46562013e+00 9.30956000e+00 3.09007000e-05
4.82000000e+02 3.00000000e+00 1.90858380e+00 5.60729000e+00 1.07819000e-05
4.82000000e+02 4.00000000e+00 2.16401258e+00 6.28565000e+00 1.32932000e-05
4.82000000e+02 5.00000000e+00 2.22927430e+00 4.11595000e+00 5.77151000e-06
4.82000000e+02 6.00000000e+00 2.65958074e+00 1.82168000e+00 5.03136000e-06
4.83000000e+02 1.00000000e+00 1.24838785e+00 6.88722000e+00 1.55238000e-05
4.83000000e+02 2.00000000e+00 1.58951517e+00 8.06568000e+00 2.35754000e-05
4.83000000e+02 3.00000000e+00 1.83893612e+00 4.51665000e+00 7.23355000e-06
4.83000000e+02 4.00000000e+00 2.18417958e+00 4.25980000e+00 6.45719000e-06
4.83000000e+02 5.00000000e+00 2.23377717e+00 4.90399000e+00 8.73182000e-06
4.83000000e+02 6.00000000e+00 2.60758782e+00 1.57099000e+00 3.77712000e-06
4.84000000e+02 1.00000000e+00 1.33516264e+00 6.20391000e+00 1.36593000e-05
4.84000000e+02 2.00000000e+00 1.67378670e+00 2.44639000e+00 2.00968000e-06
4.84000000e+02 3.00000000e+00 1.80274223e+00 1.30077000e+00 6.54143000e-07
4.84000000e+02 4.00000000e+00 2.13185689e+00 4.59067000e+00 7.63221000e-06
4.84000000e+02 5.00000000e+00 2.29728511e+00 3.63237000e+00 5.48751000e-06
4.84000000e+02 6.00000000e+00 2.55149673e+00 1.62554000e+00 3.40453000e-06
4.85000000e+02 1.00000000e+00 1.41832195e+00 5.56971000e+00 1.16984000e-05
4.85000000e+02 2.00000000e+00 1.63757782e+00 5.06995000e+00 8.26884000e-06
4.85000000e+02 3.00000000e+00 1.87955194e+00 6.73548000e+00 1.70027000e-05
4.85000000e+02 4.00000000e+00 2.07166765e+00 4.72826000e+00 8.42344000e-06
4.85000000e+02 5.00000000e+00 2.35608931e+00 2.94345000e+00 3.96316000e-06
4.85000000e+02 6.00000000e+00 2.49094175e+00 1.66570000e+00 3.10314000e-06
4.86000000e+02 1.00000000e+00 1.49758096e+00 5.17914000e+00 1.00327000e-05
4.86000000e+02 2.00000000e+00 1.56031543e+00 6.72918000e+00 1.36657000e-05
4.86000000e+02 3.00000000e+00 1.98662265e+00 6.00706000e+00 1.41471000e-05
4.86000000e+02 4.00000000e+00 2.00555152e+00 4.20488000e+00 6.85971000e-06
4.86000000e+02 5.00000000e+00 2.40890367e+00 1.59461000e+00 1.33682000e-06
4.86000000e+02 6.00000000e+00 2.42819828e+00 1.41739000e+00 1.83279000e-06
4.87000000e+02 1.00000000e+00 1.47508457e+00 8.14348000e+00 1.77458000e-05
4.87000000e+02 2.00000000e+00 1.57231910e+00 4.53561000e+00 7.76057000e-06
4.87000000e+02 3.00000000e+00 1.93159283e+00 4.66184000e+00 9.37285000e-06
4.87000000e+02 4.00000000e+00 2.09059951e+00 6.55758000e+00 1.59179000e-05
4.87000000e+02 5.00000000e+00 2.35382588e+00 2.36120000e+00 4.06074000e-06
4.87000000e+02 6.00000000e+00 2.46759095e+00 2.89834000e+00 5.41155000e-06
4.88000000e+02 1.00000000e+00 1.38585747e+00 9.35338000e+00 2.10445000e-05
4.88000000e+02 2.00000000e+00 1.63930762e+00 3.82247000e+00 5.27336000e-06
4.88000000e+02 3.00000000e+00 1.85728039e+00 4.17543000e+00 8.42904000e-06
4.88000000e+02 4.00000000e+00 2.17936792e+00 5.75551000e+00 1.23951000e-05
4.88000000e+02 5.00000000e+00 2.27817037e+00 3.05866000e+00 5.67262000e-06
4.88000000e+02 6.00000000e+00 2.52553775e+00 3.08803000e+00 7.42569000e-06
4.89000000e+02 1.00000000e+00 1.29397422e+00 1.09686000e+01 2.49680000e-05
4.89000000e+02 2.00000000e+00 1.67747714e+00 1.25582000e+00 6.07992000e-07
4.89000000e+02 3.00000000e+00 1.80277221e+00 2.73202000e+00 3.71341000e-06
4.89000000e+02 4.00000000e+00 2.19667192e+00 4.26287000e+00 8.83179000e-06
4.89000000e+02 5.00000000e+00 2.24909355e+00 5.34824000e+00 9.57541000e-06
4.89000000e+02 6.00000000e+00 2.59088641e+00 2.96941000e+00 8.50272000e-06
4.90000000e+02 1.00000000e+00 1.20087082e+00 1.38564000e+01 3.15226000e-05
4.90000000e+02 2.00000000e+00 1.63198371e+00 3.78416000e+00 6.83807000e-06
4.90000000e+02 3.00000000e+00 1.82306813e+00 1.81355000e+00 1.35356000e-06
4.90000000e+02 4.00000000e+00 2.11032882e+00 6.12851000e+00 1.44763000e-05
4.90000000e+02 5.00000000e+00 2.29659259e+00 4.29490000e+00 5.78126000e-06
4.90000000e+02 6.00000000e+00 2.66501597e+00 2.57672000e+00 7.95698000e-06
4.91000000e+02 1.00000000e+00 1.10863381e+00 1.89438000e+01 4.27097000e-05
4.91000000e+02 2.00000000e+00 1.54400974e+00 5.32495000e+00 1.44925000e-05
4.91000000e+02 3.00000000e+00 1.87659299e+00 4.46279000e+00 7.06325000e-06
4.91000000e+02 4.00000000e+00 2.01957879e+00 8.81399000e+00 2.34282000e-05
4.91000000e+02 5.00000000e+00 2.32398459e+00 2.91809000e+00 2.53309000e-06
4.91000000e+02 6.00000000e+00 2.74563004e+00 2.11729000e+00 6.53459000e-06
4.92000000e+02 1.00000000e+00 1.02017419e+00 2.89284000e+01 6.43965000e-05
4.92000000e+02 2.00000000e+00 1.44575292e+00 5.90518000e+00 1.82459000e-05
4.92000000e+02 3.00000000e+00 1.91052945e+00 7.04379000e+00 1.27033000e-05
4.92000000e+02 4.00000000e+00 1.94614474e+00 8.63857000e+00 2.40050000e-05
4.92000000e+02 5.00000000e+00 2.33487003e+00 1.44278000e+00 6.43193000e-07
4.92000000e+02 6.00000000e+00 2.82871740e+00 1.72079000e+00 5.01358000e-06
4.93000000e+02 1.00000000e+00 9.39281313e-01 3.79130000e+01 8.41000000e-05
4.93000000e+02 2.00000000e+00 1.34362577e+00 5.98757000e+00 1.98661000e-05
4.93000000e+02 3.00000000e+00 1.82063082e+00 1.36785000e+01 4.24087000e-05
4.93000000e+02 4.00000000e+00 1.98957860e+00 6.94346000e+00 1.57580000e-05
4.93000000e+02 5.00000000e+00 2.33281046e+00 7.27176000e-01 1.59074000e-07
4.93000000e+02 6.00000000e+00 2.91086640e+00 1.26481000e+00 3.26060000e-06
4.94000000e+02 1.00000000e+00 8.04929528e-01 2.22904000e+01 3.76146000e-05
4.94000000e+02 2.00000000e+00 9.08081960e-01 1.12290000e+01 3.45590000e-05
4.94000000e+02 3.00000000e+00 1.90024958e+00 1.56644000e+01 4.92723000e-05
4.94000000e+02 4.00000000e+00 2.21099598e+00 5.66913000e+00 1.00718000e-05
4.94000000e+02 5.00000000e+00 2.32248263e+00 5.25415000e-01 8.35219000e-08
4.94000000e+02 6.00000000e+00 2.74944040e+00 3.95505000e+00 1.61207000e-05
4.95000000e+02 1.00000000e+00 8.69165960e-01 1.85105000e+01 3.31926000e-05
4.95000000e+02 2.00000000e+00 1.01247853e+00 9.32410000e+00 3.09312000e-05
4.95000000e+02 3.00000000e+00 1.97806959e+00 1.30804000e+01 3.71238000e-05
4.95000000e+02 4.00000000e+00 2.15712036e+00 6.65684000e+00 1.40691000e-05
4.95000000e+02 5.00000000e+00 2.32293831e+00 1.32066000e+00 5.43847000e-07
4.95000000e+02 6.00000000e+00 2.70136575e+00 4.62670000e+00 1.88215000e-05
4.96000000e+02 1.00000000e+00 9.44458721e-01 1.27828000e+01 2.46573000e-05
4.96000000e+02 2.00000000e+00 1.12931646e+00 1.01523000e+01 3.52007000e-05
4.96000000e+02 3.00000000e+00 2.04098394e+00 7.93295000e+00 1.52756000e-05
4.96000000e+02 4.00000000e+00 2.10294495e+00 5.21429000e+00 8.92678000e-06
4.96000000e+02 5.00000000e+00 2.31334797e+00 2.34797000e+00 1.76841000e-06
4.96000000e+02 6.00000000e+00 2.66131654e+00 4.37656000e+00 1.62393000e-05
4.97000000e+02 1.00000000e+00 1.02602313e+00 9.21591000e+00 1.87626000e-05
4.97000000e+02 2.00000000e+00 1.25475243e+00 1.03937000e+01 3.66368000e-05
4.97000000e+02 3.00000000e+00 2.00576437e+00 6.54920000e+00 1.35740000e-05
4.97000000e+02 4.00000000e+00 2.13445908e+00 7.36177000e+00 1.59445000e-05
4.97000000e+02 5.00000000e+00 2.29360966e+00 3.17068000e+00 3.26679000e-06
4.97000000e+02 6.00000000e+00 2.62544643e+00 3.47566000e+00 1.10501000e-05
4.98000000e+02 1.00000000e+00 1.11024669e+00 8.08731000e+00 1.70471000e-05
4.98000000e+02 2.00000000e+00 1.38505703e+00 1.04247000e+01 3.64173000e-05
4.98000000e+02 3.00000000e+00 1.93103822e+00 6.21988000e+00 1.27230000e-05
4.98000000e+02 4.00000000e+00 2.19541279e+00 6.08027000e+00 1.19451000e-05
4.98000000e+02 5.00000000e+00 2.26416109e+00 3.69165000e+00 4.50077000e-06
4.98000000e+02 6.00000000e+00 2.59043672e+00 2.60556000e+00 6.87169000e-06
4.99000000e+02 1.00000000e+00 1.19461116e+00 7.28525000e+00 1.56698000e-05
4.99000000e+02 2.00000000e+00 1.51588026e+00 1.09431000e+01 3.65332000e-05
4.99000000e+02 3.00000000e+00 1.85391073e+00 5.75589000e+00 1.07517000e-05
4.99000000e+02 4.00000000e+00 2.22390802e+00 3.71891000e+00 4.80417000e-06
4.99000000e+02 5.00000000e+00 2.25345552e+00 4.75458000e+00 7.51952000e-06
4.99000000e+02 6.00000000e+00 2.55385610e+00 1.98546000e+00 4.29224000e-06
5.00000000e+02 1.00000000e+00 1.27750965e+00 6.51742000e+00 1.40954000e-05
