# f(THz)          1/tau_3p(THz)   1/tau_iso(THz)
8.499038499038498173e+00 4.717025632317285999e-01 4.778178708729568375e-02
8.542178542178541889e+00 5.635707844905319952e-01 3.910231188818874548e-02
8.654978654978656039e+00 5.800733212678083062e-01 2.388135565881366329e-02
1.244008244008244057e+00 4.678056174098538418e-03 1.888701002660896197e-04
1.253014253014252954e+00 7.007315637525576672e-03 1.937031312374031184e-04
2.532710532710532370e+00 3.717527398176924402e-02 7.429069807090348497e-03
8.431238431238430309e+00 4.500247513613248596e-01 8.163600036771100077e-02
8.491808491808491510e+00 5.197829386448219458e-01 5.034759120513966624e-02
8.606588606588607249e+00 5.528099328888741448e-01 2.960348337293105050e-02
1.358218358218358013e+00 8.665361085596436086e-03 2.962746003203990393e-04
1.371565371565371505e+00 6.028199919222120874e-03 3.118884570863032345e-04
2.905733905733905331e+00 4.731823881515129920e-02 7.369165858467749582e-03
8.364128364128362136e+00 5.417675708767424325e-01 2.380591966057966358e-01
8.445428445428445841e+00 5.004278658252806489e-01 7.114734298207259222e-02
8.558168558168556928e+00 5.146203645570662788e-01 3.645387123454821299e-02
1.445779445779445727e+00 1.044958285265252217e-02 4.241455916696882452e-04
1.481938481938481988e+00 7.584548757271685447e-03 4.913480956436622193e-04
3.274713274713274558e+00 4.540996112907327159e-02 4.295101806495471054e-03
8.297138297138298313e+00 4.924846837263360810e-01 2.295090294896195149e-01
8.405678405678406406e+00 5.257319503078160539e-01 1.195194987511995627e-01
8.513678513678513582e+00 4.839474626634532872e-01 4.458753814658278358e-02
1.516819516819516878e+00 1.173399043679779381e-02 5.746255169824417142e-04
1.574050574050573914e+00 8.821609414421567597e-03 7.515513956990675214e-04
3.635763635763635371e+00 6.048874909266876293e-02 1.252754049033067557e-03
8.228108228108228062e+00 4.425385783005633678e-01 2.223446831106146715e-01
8.374118374118374675e+00 6.097449436900543862e-01 2.314271622183280419e-01
8.475788475788474940e+00 4.673465000420611304e-01 5.534838339191607698e-02
1.573501573501573603e+00 1.297610968445993967e-02 7.491235704685480275e-04
1.648456648456648521e+00 9.878006618264434380e-03 1.108916713869654734e-03
3.984873984873984920e+00 8.187057898873460748e-02 2.054034392893287070e-03
8.153828153828152736e+00 3.965783222357499582e-01 2.197637993329538686e-01
8.351378351378350828e+00 5.993299491168873061e-01 2.411471339448004458e-01
8.445338445338446576e+00 4.615015414151483197e-01 7.074886297141125269e-02
1.618510618510618393e+00 1.402369162463065061e-02 9.429876770744965693e-04
1.706914706914706814e+00 1.118518187105722352e-02 1.609056251186564155e-03
4.318294318294318757e+00 1.494147424538084246e-01 3.299127974739374507e-03
8.070368070368070690e+00 3.790305157468227271e-01 2.320322335684808224e-01
8.336858336858336216e+00 5.771672630728384989e-01 2.317853041389791591e-01
8.421908421908421261e+00 4.623529139792403320e-01 1.005368459822019445e-01
1.654540654540654465e+00 1.506738889684112320e-02 1.153642984886552817e-03
1.751902751902751909e+00 1.326845941244608057e-02 2.703907412362014078e-03
4.632874632874632859e+00 1.150430260917583297e-01 5.246326747744944029e-03
7.973407973407971916e+00 3.950991896515619883e-01 2.749583701947376224e-01
8.329298329298328696e+00 5.657164516001289556e-01 2.331402115735268232e-01
8.404568404568403039e+00 4.591937476179324684e-01 1.201954445024916857e-01
1.683907683907683861e+00 1.622012658186784348e-02 1.382062131962906622e-03
1.786162786162786009e+00 1.448748353859683098e-02 2.692235755663740203e-03
4.926544926544925929e+00 1.200917020236652866e-01 8.352887466622624033e-03
7.859257859257859913e+00 1.218430466610131435e-01 2.306565916016849530e-02
8.326898326898326985e+00 5.543821134154928165e-01 2.338316139761312529e-01
8.392298392298391363e+00 4.616272360069244574e-01 1.386246737562093767e-01
1.708378708378708311e+00 1.755738191343859597e-02 1.643958123832758118e-03
1.812274812274812241e+00 1.624705928226991003e-02 2.888354271412314159e-03
5.198375198375198458e+00 2.072079352350877923e-01 1.380045227462397585e-02
7.726057726057726782e+00 1.021090626898590453e-01 2.246952250845725765e-02
8.327798327798328515e+00 5.474142886077612014e-01 2.335843075551342352e-01
8.384048384048384150e+00 4.669536875332704340e-01 1.540353321060809466e-01
1.729111729111729057e+00 1.940560627965419102e-02 1.961618697705471565e-03
1.832347832347832384e+00 1.786993900989816003e-02 2.993749783787517937e-03
5.448485448485448579e+00 3.140259699477147004e-01 2.935632774853220647e-02
7.574887574887575248e+00 8.817797843166647054e-02 2.257368525864242997e-02
8.330408330408330286e+00 5.489076737292787334e-01 2.328695316798136405e-01
8.378618378618376994e+00 4.886486909101570020e-01 1.806776980790682496e-01
1.746694746694746669e+00 2.118814650332018212e-02 2.442165987005285709e-03
1.847779847779847717e+00 1.921004454809330589e-02 3.103522167424574690e-03
5.677325677325677056e+00 5.139142277153943006e-01 1.577038363480350730e-02
7.410157410157410141e+00 7.155481456569805221e-02 2.340238796387966377e-02
8.333588333588332731e+00 5.535964392677026336e-01 2.322723771510648016e-01
8.374868374868373877e+00 5.345106821959836330e-01 2.265632179443898830e-01
1.761241761241761017e+00 2.244699142973867120e-02 2.564590205228713636e-03
1.859197859197859071e+00 2.019455433647762352e-02 3.177322022568438223e-03
5.883965883965883492e+00 6.384146886451562697e-01 1.094138647249101592e-02
7.240447240447240418e+00 6.899501855965999020e-02 2.487141072409162698e-02
8.336738336738337196e+00 5.455567133481361575e-01 2.317170686783077416e-01
8.371958371958371004e+00 5.461854408808878292e-01 2.303960904783481367e-01
1.772548772548772300e+00 2.341393972315357688e-02 2.727476920655814551e-03
1.866571866571866467e+00 2.087621656152012159e-02 3.223118949432335779e-03
6.061326061326061776e+00 5.756853534132384542e-01 9.293443548551645270e-03
7.081297081297081242e+00 1.271122884533739394e-01 2.759924578666809319e-02
8.339618339618340315e+00 5.571372061797658093e-01 2.346327209039036077e-01
8.369438369438368497e+00 5.715036833412391326e-01 2.384912288595505414e-01
1.780291780291780368e+00 2.365352319227949016e-02 2.655004075575837126e-03
1.869487869487869380e+00 2.140887526332916485e-02 3.236683103437629303e-03
6.185046185046185307e+00 4.920339700252905901e-01 1.080295519537195943e-02
6.964566964566963669e+00 1.046445434149281678e-01 3.349169825841726011e-02
8.342318342318341351e+00 5.744848307280445709e-01 2.349320521512688609e-01
8.367098367098368072e+00 5.821806157142191962e-01 2.349742751987561606e-01
1.784260784260784050e+00 2.302805046827540586e-02 2.676722555627114065e-03
1.867507867507867347e+00 2.178188923038050853e-02 3.228102777001818843e-03
6.206496206496206369e+00 4.543988076575287138e-01 1.114247373614925610e-02
6.943506943506942974e+00 1.079620966671021032e-01 3.522401187903213826e-02
8.344988344988344409e+00 5.985300102947161971e-01 2.357565325517573807e-01
8.364998364998365687e+00 5.764552613071699527e-01 2.366684749791838627e-01
1.784443784443784375e+00 2.144339800662172293e-02 2.678094804670451152e-03
1.860487860487860301e+00 2.167467184546826089e-02 3.185638454957453840e-03
6.112056112056111878e+00 5.671988882901789486e-01 9.467802115184446171e-03
7.032307032307032024e+00 7.961656661518128064e-02 2.902344425807434902e-02
8.347628347628347711e+00 5.881384242595336653e-01 2.369591354221544655e-01
8.363138363138363118e+00 5.610255547140171606e-01 2.383438251848404021e-01
1.780957780957781011e+00 2.011287344577770281e-02 2.657793812641961843e-03
1.848727848727848677e+00 2.131700734797243452e-02 3.109742527099042340e-03
5.948795948795948973e+00 6.131546192003237694e-01 9.618787209101064758e-03
7.180387180387180379e+00 7.110605468055605782e-02 2.568345040523119932e-02
8.350178350178349973e+00 5.646081055139627880e-01 2.395441661062649441e-01
8.361548361548361896e+00 5.565325794171991358e-01 2.394725377221347262e-01
1.773808773808773775e+00 1.886767533258994559e-02 2.719918241172597940e-03
1.832887832887832857e+00 2.063710882360224666e-02 2.998013557600744117e-03
5.750495750495749903e+00 5.574539961089710616e-01 1.415964977146231402e-02
7.347007347007346922e+00 7.247584742384599599e-02 2.384637084803847493e-02
8.352698352698352480e+00 5.586779445121065057e-01 2.401288799156648945e-01
8.360288360288359755e+00 5.559972644934586539e-01 2.404210483246171370e-01
1.762600762600762705e+00 1.729218255011274671e-02 2.579537918022207100e-03
1.813780813780813572e+00 1.975218903634995415e-02 2.895803623361858405e-03
5.528405528405528457e+00 3.433723976664411759e-01 2.034174480914442001e-02
7.512397512397512855e+00 8.477162524159913282e-02 2.285307365589987413e-02
8.355458355458354802e+00 5.535259603675412032e-01 2.402363224918602214e-01
8.359658359658357796e+00 5.471716696396327073e-01 2.392927127788182506e-01
1.746334746334746280e+00 1.573274471891091680e-02 2.430584808265913790e-03
1.792051792051791992e+00 1.869896351645228272e-02 2.741546243264973357e-03
5.284865284865285062e+00 2.442354331881760876e-01 1.693031106791875046e-02
7.665937665937665457e+00 1.100921471271454205e-01 2.247042728804626854e-02
8.359268359268359205e+00 5.583504095500253506e-01 2.431293552277307701e-01
8.360228360228358468e+00 5.476781186161269188e-01 2.407184946145053128e-01
1.723366723366723363e+00 1.356147348121668206e-02 1.852845341531284039e-03
1.767859767859767839e+00 1.753619909899008927e-02 2.662709781742268224e-03
5.019605019605019258e+00 1.388757728436758598e-01 9.804606317194701492e-03
7.801927801927802442e+00 1.264140997230266961e-01 2.264327788869738289e-02
8.362838362838363793e+00 5.495260337958510766e-01 2.389605832713512790e-01
8.365388365388366054e+00 5.623822512161515963e-01 2.384599385654305181e-01
1.691524691524691315e+00 1.200879524163497337e-02 1.455926075660991977e-03
1.740646740646740742e+00 1.606818050351250388e-02 2.181687483158222061e-03
4.732294732294731965e+00 1.075638929524137394e-01 6.114274267655637508e-03
7.918387918387918667e+00 4.617423385402478209e-01 3.329532338845180295e-01
8.368478368478369234e+00 5.564830272676684064e-01 2.369843938523477356e-01
8.375528375528375591e+00 5.564241955497192249e-01 2.210425544854261737e-01
1.648330648330648129e+00 1.052118809464439898e-02 1.114141815996207369e-03
1.708957708957709043e+00 1.478996766913067556e-02 1.630654093959306092e-03
4.423534423534423610e+00 1.798279765576249745e-01 3.845313253307159913e-03
8.016818016818016090e+00 4.079950714195372252e-01 2.524410451646608156e-01
8.377838377838378037e+00 5.216892297258522992e-01 1.884339211058860541e-01
8.391458391458391119e+00 4.882907869294322856e-01 1.396127684657111623e-01
1.591270591270591117e+00 9.132169894888724632e-03 8.168086235566626068e-04
1.670440670440670461e+00 1.372745779836286387e-02 1.273748705413134050e-03
4.095004095004094680e+00 9.242571283331023346e-02 2.399709204790829564e-03
8.101508101508102300e+00 4.160858801256578920e-01 2.253142451200559060e-01
8.391338391338392100e+00 4.888756349272307955e-01 1.397805296811740761e-01
8.414588414588413556e+00 4.736081839494186152e-01 1.080845927120512445e-01
1.518091518091517989e+00 7.550417915631629784e-03 5.780825289954639144e-04
1.622029622029621976e+00 1.281482829411568700e-02 9.580145580820282692e-04
3.749673749673749779e+00 6.227735844356425271e-02 1.473554197986937575e-03
8.178068178068176763e+00 4.455374964357000644e-01 2.192001970472975403e-01
8.409398409398407992e+00 4.875765495182743936e-01 1.146770429925005053e-01
8.445668445668445656e+00 4.590651597087690994e-01 7.097618884315087806e-02
1.427161427161427243e+00 5.845594467729395977e-03 3.919278984709009535e-04
1.560313560313560277e+00 1.210501341235486160e-02 7.048534591611109023e-04
3.391203391203391426e+00 4.823554380752088228e-02 8.803920091745826666e-04
8.251688251688250375e+00 4.897135665349337530e-01 2.263151575404020732e-01
8.432678432678432756e+00 4.806652406931192778e-01 8.004208032506564263e-02
8.484338484338483255e+00 4.690915572901518948e-01 5.265591013161021600e-02
1.317805317805317733e+00 4.370533860711085967e-03 2.493531078256570497e-04
1.482100482100482175e+00 1.120203428942696117e-02 4.920040608456968494e-04
3.023853023853023902e+00 4.522206294006719807e-02 8.222787701552398271e-03
8.325818325818325150e+00 5.417910528625530242e-01 2.334199392631301495e-01
8.462078462078462593e+00 4.997601151447305101e-01 6.155253243208039238e-02
8.529068529068529969e+00 4.957440374385896908e-01 4.154860970198386017e-02
1.190632190632190612e+00 3.064345118804660123e-03 1.494658181900676379e-04
1.384921384921384835e+00 1.003535455409407424e-02 3.278860911945472999e-04
2.651966651966651600e+00 4.029122497411288806e-02 7.196692249312060773e-03
8.401658401658401942e+00 4.680114194786353377e-01 1.231974277805392148e-01
8.498138498138498420e+00 5.316547221572421877e-01 4.818742993637004784e-02
8.577218577218577167e+00 5.404791888488333917e-01 3.375400894093207732e-02
1.047808047808047816e+00 1.958265446797844214e-03 8.232551781283833860e-05
1.267345267345267201e+00 8.073696703509635961e-03 2.050543451645676419e-04
2.280233280233280091e+00 2.659652277061297018e-02 9.681970983733837258e-03
8.478068478068477631e+00 4.321241060432555736e-01 5.448544985889449549e-02
8.540348540348539075e+00 5.619113978107931340e-01 3.958863091728347799e-02
8.625428625428625651e+00 5.801137022856479586e-01 2.770227756236700103e-02
8.933708933708933708e-01 1.210278654557425367e-03 4.049491847227862227e-05
1.128838128838128618e+00 5.444043399913983845e-03 1.160915150833248392e-04
1.914163914163913960e+00 1.273134444270449320e-02 3.593000385250942532e-03
8.552108552108551365e+00 4.603479309662242280e-01 3.735529559925240828e-02
8.586938586938586582e+00 5.862145779841253512e-01 3.251219895501112483e-02
8.669978669978670283e+00 6.200973552847797166e-01 2.258476880860784200e-02
7.339597339597339065e-01 7.002801120448179329e-04 1.745647809807961308e-05
9.688419688419688258e-01 3.749475073489711222e-03 5.820522494422604974e-05
1.562149562149562021e+00 8.653138926145460125e-03 7.101539595867479952e-04
8.619128619128618496e+00 5.217436673362376709e-01 2.824284566765299098e-02
8.635358635358635127e+00 5.280193466288605197e-01 2.674671721892016990e-02
8.707448707448707026e+00 6.261309490266794286e-01 1.773737446131874729e-02
5.809295809295809132e-01 4.205550485530803670e-04 6.612770122052506156e-06
7.849657849657849518e-01 2.200868903042921612e-03 2.354670030832731054e-05
1.240021240021240034e+00 4.055775018048198531e-03 1.866658309923556046e-04
8.672558672558672299e+00 5.689544324395059416e-01 2.231657705876443840e-02
8.683778683778683671e+00 5.071868374871935092e-01 2.067278104127471400e-02
8.734928734928734784e+00 5.747192496465476363e-01 1.337497967289040003e-02
8.085788085788085944e-01 2.267841105980750692e-03 2.647483095242163164e-05
8.085788085788085944e-01 2.267841105980750692e-03 2.630382761009808688e-05
1.220614220614220535e+00 2.374687728563693642e-03 1.708385970400424115e-04
8.649008649008649741e+00 5.620156127937234736e-01 2.467454576518211470e-02
8.649008649008649741e+00 5.620156127937234736e-01 2.472724917624214563e-02
8.758448758448757587e+00 5.305799769728289927e-01 1.546370105327748989e-02
9.325689325689324738e-01 3.036412660626229554e-03 5.048330814349168437e-05
9.415479415479414138e-01 3.340359222230758311e-03 5.146122408261704598e-05
1.471933471933471793e+00 4.885699070251467262e-03 4.726342378109005715e-04
8.601728601728600765e+00 5.743462503805044639e-01 3.037676832834121377e-02
8.604788604788605966e+00 6.025112669606921267e-01 3.001960658557815617e-02
8.744378744378742851e+00 5.252680180061876092e-01 1.320378783481914765e-02
1.063432063432063313e+00 3.826432999158185279e-03 8.613614784856664483e-05
1.075957075957076015e+00 4.825206880745011931e-03 9.349539883070480211e-05
1.779469779469779578e+00 8.377875705836028419e-03 2.657827741876549969e-03
8.544338544338543784e+00 5.418292154312960296e-01 3.874341598454674601e-02
8.554958554958554728e+00 5.823501321934800856e-01 3.698294109922382888e-02
8.716868716868717115e+00 5.216756220981793035e-01 1.657756012565212919e-02
1.202902202902202733e+00 5.184194428027828934e-03 1.566882212593674779e-04
