f(THz)          1/tau_3p(THz)   1/tau_iso(THz)
7.110930E+00    4.956408E-02    2.580636E-02
8.271840E+00    3.925756E-01    4.006974E-01
8.295120E+00    3.799739E-01    2.507858E-01
1.679289E+00    2.500794E-02    2.609198E-03
1.732092E+00    2.249365E-02    2.830439E-03
6.203700E+00    3.893778E-01    1.759944E-02
7.017570E+00    1.089722E-01    2.671611E-02
8.273160E+00    4.557636E-01    4.161824E-01
8.293650E+00    4.070948E-01    3.022256E-01
1.682787E+00    2.484528E-02    2.551684E-03
1.728447E+00    2.340890E-02    2.816965E-03
6.299670E+00    1.918447E-01    2.150367E-02
6.949920E+00    8.658084E-02    2.869972E-02
8.274540E+00    4.723041E-01    4.317896E-01
8.292480E+00    4.234794E-01    3.991732E-01
1.686264E+00    2.442390E-02    2.574959E-03
1.724925E+00    2.387586E-02    2.799196E-03
6.315450E+00    1.831908E-01    2.163533E-02
6.937890E+00    9.685511E-02    2.881613E-02
8.275890E+00    4.585179E-01    4.494669E-01
8.291340E+00    4.557947E-01    5.276925E-01
1.689480E+00    2.339614E-02    2.601794E-03
1.721856E+00    2.417485E-02    2.783831E-03
6.243390E+00    2.380488E-01    2.081807E-02
6.989010E+00    5.343479E-02    2.727742E-02
8.277270E+00    4.156466E-01    4.716727E-01
8.290140E+00    4.311032E-01    5.215862E-01
1.691976E+00    2.189012E-02    2.623524E-03
1.719306E+00    2.418274E-02    2.773323E-03
6.111420E+00    6.213110E-01    1.263159E-02
7.075830E+00    5.480413E-02    2.606342E-02
8.278980E+00    3.872442E-01    5.211283E-01
8.288850E+00    4.117768E-01    5.395893E-01
1.693101E+00    2.024390E-02    2.634894E-03
1.717065E+00    2.390709E-02    2.767617E-03
5.944230E+00    6.702503E-01    1.228768E-02
7.174590E+00    5.068526E-02    2.549186E-02
8.281290E+00    3.714807E-01    5.993837E-01
8.287620E+00    3.738639E-01    5.876930E-01
1.692015E+00    1.857486E-02    2.623884E-03
1.714641E+00    2.273518E-02    2.775221E-03
5.753820E+00    5.195858E-01    2.011166E-02
7.274670E+00    5.781684E-02    2.514593E-02
8.284710E+00    3.633074E-01    6.553524E-01
8.286750E+00    3.578035E-01    6.788677E-01
1.687722E+00    1.685729E-02    2.586950E-03
1.711251E+00    2.030127E-02    2.767312E-03
5.545830E+00    3.741899E-01    2.149244E-02
7.372200E+00    7.178596E-02    2.488844E-02
8.286600E+00    3.521090E-01    6.909202E-01
8.289750E+00    3.620237E-01    5.314477E-01
1.679097E+00    1.541393E-02    2.618161E-03
1.705842E+00    1.812487E-02    2.707115E-03
5.323440E+00    2.688360E-01    1.326976E-02
7.466010E+00    9.153486E-02    2.463966E-02
8.287680E+00    3.511211E-01    5.853575E-01
8.296890E+00    3.643478E-01    2.168245E-01
1.664940E+00    1.391239E-02    2.342650E-03
1.697151E+00    1.699874E-02    2.685334E-03
5.088780E+00    1.638375E-01    9.209739E-03
7.556190E+00    1.167106E-01    2.437648E-02
8.290500E+00    3.487529E-01    5.190842E-01
8.306670E+00    3.682875E-01    1.548454E-01
1.644033E+00    1.255496E-02    1.523322E-03
1.683768E+00    1.574010E-02    2.553375E-03
4.843500E+00    1.118422E-01    6.526224E-03
7.643310E+00    1.488567E-01    2.408217E-02
8.295600E+00    3.542582E-01    2.412174E-01
8.319420E+00    3.805276E-01    1.247679E-01
1.615227E+00    1.170960E-02    1.244874E-03
1.664217E+00    1.468683E-02    2.184853E-03
4.589070E+00    1.230541E-01    4.640949E-03
7.728090E+00    1.839872E-01    2.383176E-02
8.303460E+00    3.616427E-01    1.682260E-01
8.335440E+00    3.860840E-01    1.048364E-01
1.577502E+00    1.061283E-02    9.832177E-04
1.637073E+00    1.417444E-02    1.445210E-03
4.326750E+00    1.897544E-01    3.280513E-03
7.811100E+00    2.172685E-01    4.897714E-02
8.314440E+00    3.733809E-01    1.339449E-01
8.354730E+00    3.952241E-01    9.058775E-02
1.530042E+00    9.418058E-03    7.814233E-04
1.601043E+00    1.381158E-02    1.115863E-03
4.057800E+00    1.188460E-01    2.295780E-03
7.892880E+00    2.431120E-01    2.844811E-01
8.328840E+00    3.904618E-01    1.119321E-01
8.377170E+00    4.164376E-01    7.900676E-02
1.472307E+00    8.187929E-03    6.083832E-04
1.555074E+00    1.294525E-02    8.760279E-04
3.783300E+00    8.338406E-02    1.585650E-03
7.973610E+00    2.725375E-01    1.986228E-01
8.346660E+00    4.064248E-01    9.574965E-02
8.402400E+00    4.367327E-01    6.967589E-02
1.404045E+00    6.990074E-03    4.608245E-04
1.498401E+00    1.174882E-02    6.772252E-04
3.504270E+00    7.559722E-02    1.075199E-03
8.053320E+00    3.084468E-01    2.028608E-01
8.367780E+00    4.275167E-01    8.335466E-02
8.429820E+00    4.555269E-01    6.175817E-02
1.325325E+00    5.793508E-03    3.361592E-04
1.430607E+00    1.051263E-02    5.140076E-04
3.221670E+00    4.808201E-02    7.141891E-04
8.131590E+00    3.478055E-01    2.176710E-01
8.391840E+00    4.490769E-01    7.335363E-02
8.458710E+00    4.775846E-01    5.510102E-02
1.236540E+00    4.613248E-03    2.372590E-04
1.351632E+00    9.002521E-03    3.752633E-04
2.936346E+00    3.486106E-02    8.342761E-03
8.207910E+00    4.025522E-01    2.527902E-01
8.418330E+00    4.711359E-01    6.495943E-02
8.488230E+00    5.015498E-01    4.903824E-02
1.138383E+00    3.611086E-03    1.600227E-04
1.261764E+00    7.471496E-03    2.636523E-04
2.649195E+00    2.982804E-02    7.544798E-03
8.281380E+00    4.595884E-01    5.963187E-01
8.446530E+00    4.961277E-01    5.770480E-02
8.517360E+00    5.297480E-01    4.358732E-02
1.031847E+00    2.833423E-03    1.020034E-04
1.161618E+00    6.044597E-03    1.774427E-04
2.361150E+00    2.223596E-02    7.629675E-03
8.351070E+00    5.142975E-01    9.280072E-02
8.475600E+00    5.325409E-01    5.150642E-02
8.545230E+00    5.608053E-01    3.866116E-02
9.182520E-01    2.265042E-03    6.111324E-05
1.052094E+00    4.892152E-03    1.127273E-04
2.073339E+00    1.163486E-02    5.999771E-03
8.415780E+00    5.651282E-01    6.566723E-02
8.504640E+00    5.682076E-01    4.613353E-02
8.570880E+00    6.131584E-01    3.381862E-02
7.992990E-01    1.771994E-03    3.389791E-05
9.343110E-01    3.873807E-03    6.673819E-05
1.787322E+00    8.663860E-03    3.132836E-03
8.474400E+00    6.249648E-01    5.178082E-02
8.532780E+00    6.097115E-01    4.111409E-02
8.593530E+00    6.567497E-01    2.909779E-02
6.773070E-01    1.409036E-03    1.700711E-05
8.095080E-01    2.976757E-03    3.592592E-05
1.505613E+00    5.642704E-03    6.985707E-04
8.525760E+00    6.947339E-01    4.210974E-02
8.559090E+00    6.757168E-01    3.607260E-02
8.612400E+00    6.825659E-01    2.398310E-02
5.557560E-01    1.009501E-03    7.640465E-06
6.788220E-01    2.168750E-03    1.707054E-05
1.232829E+00    3.506471E-03    2.328391E-04
8.568750E+00    7.336596E-01    3.413012E-02
8.582760E+00    7.355375E-01    3.094573E-02
8.626950E+00    7.024642E-01    1.939584E-02
4.407270E-01    6.585837E-04    2.927639E-06
5.429820E-01    1.398058E-03    6.750278E-06
9.784410E-01    2.434381E-03    8.112053E-05
8.601450E+00    7.258264E-01    2.683997E-02
8.604030E+00    8.082114E-01    2.626235E-02
8.636760E+00    7.314165E-01    1.563262E-02
5.652300E-01    1.703673E-03    8.174753E-06
5.652300E-01    1.703673E-03    8.174753E-06
9.944010E-01    1.194513E-03    8.672811E-05
8.593650E+00    7.009084E-01    2.910389E-02
8.593650E+00    7.009084E-01    2.910389E-02
8.640630E+00    8.319537E-01    1.181425E-02
6.599700E-01    2.108050E-03    1.484864E-05
6.650100E-01    2.311642E-03    1.565003E-05
1.190310E+00    1.918009E-03    1.980707E-04
8.569440E+00    6.771535E-01    3.404357E-02
8.572950E+00    6.741997E-01    3.353940E-02
8.634840E+00    8.034581E-01    1.554944E-02
7.627860E-01    2.600469E-03    2.743767E-05
7.734720E-01    3.106680E-03    2.959068E-05
1.426545E+00    3.562192E-03    5.058415E-04
8.534880E+00    6.473204E-01    4.087767E-02
8.548650E+00    6.536503E-01    3.799872E-02
8.624610E+00    7.511681E-01    1.993708E-02
8.734650E-01    2.938800E-03    4.904892E-05
8.842980E-01    3.975669E-03    5.207419E-05
1.682817E+00    5.715331E-03    2.557268E-03
8.491170E+00    6.305250E-01    4.824184E-02
8.521470E+00    6.406724E-01    4.279382E-02
8.609880E+00    6.780672E-01    2.485622E-02
9.880440E-01    3.147663E-03    8.462871E-05
9.933720E-01    4.894212E-03    8.641375E-05
1.949631E+00    8.004098E-03    4.295662E-03
8.439420E+00    6.127977E-01    5.932665E-02
8.492160E+00    5.827913E-01    4.828275E-02
8.590950E+00    6.305846E-01    3.006573E-02
1.097844E+00    5.900158E-03    1.357197E-04
1.102380E+00    3.719712E-03    1.380297E-04
2.222238E+00    1.471298E-02    9.961868E-03
8.380830E+00    5.580887E-01    7.756247E-02
8.461650E+00    5.424994E-01    5.444781E-02
8.568300E+00    5.967940E-01    3.410886E-02
1.195638E+00    7.043593E-03    2.022590E-04
1.213077E+00    4.619322E-03    2.162449E-04
2.497941E+00    2.318781E-02    7.297388E-03
8.316450E+00    4.649562E-01    1.297296E-01
8.430780E+00    5.101937E-01    6.150932E-02
8.542740E+00    5.636248E-01    3.902446E-02
1.285224E+00    8.482628E-03    2.883790E-04
1.317549E+00    5.894732E-03    3.261466E-04
2.775000E+00    2.927580E-02    7.974803E-03
8.247390E+00    4.049255E-01    3.026183E-01
8.400450E+00    4.757012E-01    7.026359E-02
8.515110E+00    5.233301E-01    4.391066E-02
1.365504E+00    9.853867E-03    3.950588E-04
1.413846E+00    7.017051E-03    4.803245E-04
3.052140E+00    3.597083E-02    9.708369E-03
8.174610E+00    3.488916E-01    2.330620E-01
8.371530E+00    4.481050E-01    8.150556E-02
8.486400E+00    4.959998E-01    4.946768E-02
1.435809E+00    1.124886E-02    5.237547E-04
1.500576E+00    8.208294E-03    6.828081E-04
3.328230E+00    5.830156E-02    8.346969E-04
8.098890E+00    3.011377E-01    2.098355E-01
8.344800E+00    4.259796E-01    9.716698E-02
8.457690E+00    4.716625E-01    5.533560E-02
1.495860E+00    1.258245E-02    6.717680E-04
1.576809E+00    9.421874E-03    9.771362E-04
3.602340E+00    7.662659E-02    1.233805E-03
8.020920E+00    2.648123E-01    1.995524E-01
8.320920E+00    4.081833E-01    1.224023E-01
8.429910E+00    4.480267E-01    6.168331E-02
1.545786E+00    1.383388E-02    8.414216E-04
1.642041E+00    1.020649E-02    1.489077E-03
3.873390E+00    9.099347E-02    1.791569E-03
7.941060E+00    2.360801E-01    1.985759E-01
8.300340E+00    3.940266E-01    1.845968E-01
8.403930E+00    4.284435E-01    6.906893E-02
1.586097E+00    1.488458E-02    1.030391E-03
1.696170E+00    1.074058E-02    2.680288E-03
4.140360E+00    1.323758E-01    2.562565E-03
7.859610E+00    2.179494E-01    2.573764E-01
8.283330E+00    3.822148E-01    6.319398E-01
8.380410E+00    4.089628E-01    7.757705E-02
1.617645E+00    1.557844E-02    1.241546E-03
1.739466E+00    1.181226E-02    2.862416E-03
4.402080E+00    1.816412E-01    3.623273E-03
7.776510E+00    1.965625E-01    2.371102E-02
8.269980E+00    3.717707E-01    3.838816E-01
8.359860E+00    3.883706E-01    8.763624E-02
1.641558E+00    1.643029E-02    1.490761E-03
1.772535E+00    1.321528E-02    3.073252E-03
4.657380E+00    1.199969E-01    5.082389E-03
7.691520E+00    1.730236E-01    2.394083E-02
8.260080E+00    3.645896E-01    3.346475E-01
8.342520E+00    3.757407E-01    9.854588E-02
1.659141E+00    1.799283E-02    1.886504E-03
1.796283E+00    1.456649E-02    3.186572E-03
4.904940E+00    1.146760E-01    7.100865E-03
7.604250E+00    1.407103E-01    2.419055E-02
8.253390E+00    3.550329E-01    3.149165E-01
8.328390E+00    3.660764E-01    1.124612E-01
1.671789E+00    1.978259E-02    2.537693E-03
1.811838E+00    1.581855E-02    3.287511E-03
5.143350E+00    1.998605E-01    9.982393E-03
7.514160E+00    1.134814E-01    2.444264E-02
8.249400E+00    3.488478E-01    3.065633E-01
8.317320E+00    3.636853E-01    1.284019E-01
1.680867E+00    2.148712E-02    2.577543E-03
1.820502E+00    1.703157E-02    3.340881E-03
5.371020E+00    2.886553E-01    1.442830E-02
7.420740E+00    8.956320E-02    2.468452E-02
8.247600E+00    3.499036E-01    3.025739E-01
8.309010E+00    3.646016E-01    1.476830E-01
1.687608E+00    2.300696E-02    2.586025E-03
1.823661E+00    1.828816E-02    3.361552E-03
5.586150E+00    4.190939E-01    2.540782E-02
7.323660E+00    7.182463E-02    2.494144E-02
8.247420E+00    3.520619E-01    3.022043E-01
8.303010E+00    3.651354E-01    1.705320E-01
1.693041E+00    2.410510E-02    2.634300E-03
1.822707E+00    1.947302E-02    3.355110E-03
5.786310E+00    5.635104E-01    1.847027E-02
7.223250E+00    5.679430E-02    2.526371E-02
8.248350E+00    3.637766E-01    3.042350E-01
8.298840E+00    3.651341E-01    1.986178E-01
1.697937E+00    2.495770E-02    2.675315E-03
1.818978E+00    2.082535E-02    3.331690E-03
5.967720E+00    6.583408E-01    1.197232E-02
7.121400E+00    5.029498E-02    2.573966E-02
8.249910E+00    3.903719E-01    3.077523E-01
8.296050E+00    3.705598E-01    2.308355E-01
1.702785E+00    2.541774E-02    2.698052E-03
1.813695E+00    2.223408E-02    3.299899E-03
6.123210E+00    6.491610E-01    1.313456E-02
7.023600E+00    6.552693E-02    2.661434E-02
8.251740E+00    4.452717E-01    3.119255E-01
8.294130E+00    3.934947E-01    2.767735E-01
1.707789E+00    2.532171E-02    2.726654E-03
1.807905E+00    2.371607E-02    3.260502E-03
6.237600E+00    2.514218E-01    2.083374E-02
6.943860E+00    9.323922E-02    2.880740E-02
8.253660E+00    4.597130E-01    3.154687E-01
8.292690E+00    3.998608E-01    3.706620E-01
1.712895E+00    2.475327E-02    2.806630E-03
1.802439E+00    2.452627E-02    3.225062E-03
6.283050E+00    2.091963E-01    2.140232E-02
6.909240E+00    1.233992E-01    2.850653E-02
8.255580E+00    4.563001E-01    3.202240E-01
8.291430E+00    4.114803E-01    5.347278E-01
1.717800E+00    2.384114E-02    2.766208E-03
1.797876E+00    2.500644E-02    3.196259E-03
6.239670E+00    2.492373E-01    2.084388E-02
6.939360E+00    9.871473E-02    2.883043E-02
8.257560E+00    4.212744E-01    3.258976E-01
8.290080E+00    4.197871E-01    5.216020E-01
1.721994E+00    2.238985E-02    2.776755E-03
1.794516E+00    2.521165E-02    3.175262E-03
6.125940E+00    6.498486E-01    1.315828E-02
7.016010E+00    6.912713E-02    2.675106E-02
8.259900E+00    3.917774E-01    3.340279E-01
8.288610E+00    4.168821E-01    5.444808E-01
1.724778E+00    2.094184E-02    2.788528E-03
1.792341E+00    2.466840E-02    3.161951E-03
5.970090E+00    6.657036E-01    1.197304E-02
7.111740E+00    5.378310E-02    2.580432E-02
8.262930E+00    3.753571E-01    3.450885E-01
8.286990E+00    3.938264E-01    6.491549E-01
1.725279E+00    1.928056E-02    2.790982E-03
1.791000E+00    2.329227E-02    3.152194E-03
5.787900E+00    5.606733E-01    1.838901E-02
7.212000E+00    5.916215E-02    2.531515E-02
8.267100E+00    3.656200E-01    3.692796E-01
8.285400E+00    3.590329E-01    6.691517E-01
1.722498E+00    1.764540E-02    2.778771E-03
1.789803E+00    2.083585E-02    3.144447E-03
5.586750E+00    4.246321E-01    2.549803E-02
7.311150E+00    7.061898E-02    2.498789E-02
8.272950E+00    3.634738E-01    4.132494E-01
8.284110E+00    3.457898E-01    6.472785E-01
1.715316E+00    1.621056E-02    2.772953E-03
1.787745E+00    1.984576E-02    3.132235E-03
5.370540E+00    2.912022E-01    1.441660E-02
7.407210E+00    8.863048E-02    2.473959E-02
8.280990E+00    3.645112E-01    5.921337E-01
8.283540E+00    3.421225E-01    6.337063E-01
1.702572E+00    1.466848E-02    2.697578E-03
1.783542E+00    1.895853E-02    3.109313E-03
5.141670E+00    1.972671E-01    9.957619E-03
7.499910E+00    1.127749E-01    2.450173E-02
8.284110E+00    3.422548E-01    6.472564E-01
8.291670E+00    3.697391E-01    5.646657E-01
1.683090E+00    1.311322E-02    2.553366E-03
1.775697E+00    1.810797E-02    3.077931E-03
4.902030E+00    1.150101E-01    7.073495E-03
7.589640E+00    1.414735E-01    2.426665E-02
8.286390E+00    3.410176E-01    6.817419E-01
8.305380E+00    3.802195E-01    1.592305E-01
1.655775E+00    1.168568E-02    1.765301E-03
1.762611E+00    1.697303E-02    3.021332E-03
4.653210E+00    1.189394E-01    5.054350E-03
7.676970E+00    1.773081E-01    2.401539E-02
8.290860E+00    3.452002E-01    5.183130E-01
8.322390E+00    3.871992E-01    1.199362E-01
1.619667E+00    1.069488E-02    1.257451E-03
1.742658E+00    1.592311E-02    2.883321E-03
4.396620E+00    1.838026E-01    3.597043E-03
7.762530E+00    2.221097E-01    2.376092E-02
8.298000E+00    3.543084E-01    2.059471E-01
8.342670E+00    3.941244E-01    9.869280E-02
1.574025E+00    9.458948E-03    9.656021E-04
1.714311E+00    1.490560E-02    2.778903E-03
4.133580E+00    1.316612E-01    2.540112E-03
7.846710E+00    2.464602E-01    2.398147E-01
8.308260E+00    3.691781E-01    1.497256E-01
8.366100E+00    4.128137E-01    8.415228E-02
1.518360E+00    8.238997E-03    7.395982E-04
1.676235E+00    1.442523E-02    2.627252E-03
3.865380E+00    9.163635E-02    1.772707E-03
7.929810E+00    2.576058E-01    2.002613E-01
8.321850E+00    3.863823E-01    1.209357E-01
8.392230E+00    4.324044E-01    7.314401E-02
1.452501E+00    7.005205E-03    5.597211E-04
1.627359E+00    1.481894E-02    1.319252E-03
3.593190E+00    7.695682E-02    1.218873E-03
8.011740E+00    2.817886E-01    1.991101E-01
8.338830E+00    4.069971E-01    1.021782E-01
8.420520E+00    4.502943E-01    6.433934E-02
1.376601E+00    5.823671E-03    4.126482E-04
1.566939E+00    1.425874E-02    9.314823E-04
3.318180E+00    6.006872E-02    8.229794E-04
8.092200E+00    3.090779E-01    2.086330E-01
8.359140E+00    4.342690E-01    8.811239E-02
8.450130E+00    4.713468E-01    5.694868E-02
1.291146E+00    4.719452E-03    2.950146E-04
1.494564E+00    1.277444E-02    6.677001E-04
3.041580E+00    3.650941E-02    9.512038E-03
8.170620E+00    3.508218E-01    2.313792E-01
8.382420E+00    4.586946E-01    7.674627E-02
8.480220E+00    4.934348E-01    5.066439E-02
1.196970E+00    3.676592E-03    2.033319E-04
1.410168E+00    1.115050E-02    4.735982E-04
2.764626E+00    2.916379E-02    7.938936E-03
8.246220E+00    4.025554E-01    3.002791E-01
8.408160E+00    4.839896E-01    6.772843E-02
8.509800E+00    5.187718E-01    4.521859E-02
1.095264E+00    2.879131E-03    1.342603E-04
1.313979E+00    9.137343E-03    3.220521E-04
2.488842E+00    2.355735E-02    7.302087E-03
8.318010E+00    4.598864E-01    1.271679E-01
8.435670E+00    5.158654E-01    6.013161E-02
8.537880E+00    5.477951E-01    4.012200E-02
