# 8x8x1 supercell for harmonic, 6x6x1 supercell for cubic ifcs
# 100x100x1 k points for kappa
# cubic ifcs up to 8NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"k index (irred.)" "branch index" "f (THz)" "mfp (nm)" multiplicity "modal kappa (W/mK)"
800 4 5.91931 3.74555 12 0.00002
800 5 6.04121 1.33695 12 0.00000
800 6 6.22444 3.31020 12 0.00002
800 7 8.45352 0.62950 12 0.00000
800 8 8.93361 0.57825 12 0.00000
800 9 9.08296 0.62168 12 0.00000
801 1 3.79133 5.80018 12 0.00002
801 2 3.92509 8.72907 12 0.00006
801 3 4.52980 9.80555 12 0.00011
801 4 5.92885 3.42981 12 0.00002
801 5 6.03260 1.25146 12 0.00000
801 6 6.22027 3.33559 12 0.00002
801 7 8.44881 0.59359 12 0.00000
801 8 8.92521 0.49319 12 0.00000
801 9 9.08776 0.55070 12 0.00000
802 1 3.78350 6.36342 12 0.00003
802 2 3.94242 7.94379 12 0.00004
802 3 4.54377 8.68634 12 0.00009
802 4 5.93658 2.57967 12 0.00001
802 5 6.02535 1.02407 12 0.00000
802 6 6.21704 3.50535 12 0.00002
802 7 8.44524 0.55993 12 0.00000
802 8 8.91895 0.43522 12 0.00000
802 9 9.09142 0.57428 12 0.00000
803 1 3.77813 6.46487 12 0.00003
803 2 3.95411 7.50364 12 0.00003
803 3 4.55322 8.32147 12 0.00009
803 4 5.94216 2.15310 12 0.00001
803 5 6.01998 0.68003 12 0.00000
803 6 6.21485 3.59062 12 0.00002
803 7 8.44285 0.53542 12 0.00000
803 8 8.91478 0.39643 12 0.00000
803 9 9.09387 0.57549 12 0.00000
804 1 3.77544 6.47816 12 0.00003
804 2 3.95999 5.79266 12 0.00002
804 3 4.55795 8.69577 12 0.00009
804 4 5.94512 1.95634 12 0.00001
804 5 6.01707 0.31135 12 0.00000
804 6 6.21374 3.63496 12 0.00002
804 7 8.44162 0.50358 12 0.00000
804 8 8.91268 0.37115 12 0.00000
804 9 9.09510 0.57227 12 0.00000
805 1 3.49894 27.64840 6 0.00059
805 2 3.87877 6.06984 6 0.00004
805 3 4.23925 7.61925 6 0.00005
805 4 5.77002 5.12318 6 0.00004
805 5 6.12431 0.59298 6 0.00000
805 6 6.28974 2.04996 6 0.00001
805 7 8.53353 0.66159 6 0.00000
805 8 9.00331 0.71729 6 0.00000
805 9 9.10356 1.58253 6 0.00001
806 1 3.55611 25.61150 12 0.00052
806 2 3.89113 3.03023 12 0.00001
806 3 4.26275 10.48930 12 0.00010
806 4 5.79295 4.99748 12 0.00004
806 5 6.11762 0.77330 12 0.00000
806 6 6.27966 2.15142 12 0.00001
806 7 8.52268 0.61515 12 0.00000
806 8 9.01440 0.74499 12 0.00000
806 9 9.07661 1.34550 12 0.00001
807 1 3.61076 23.01110 12 0.00044
807 2 3.89272 1.75101 12 0.00000
807 3 4.29324 12.55940 12 0.00014
807 4 5.81477 4.83532 12 0.00004
807 5 6.10983 0.93699 12 0.00000
807 6 6.26977 2.25640 12 0.00001
807 7 8.51189 0.53790 12 0.00000
807 8 9.02537 0.74266 12 0.00000
807 9 9.05148 1.04811 12 0.00001
808 1 3.66268 22.17110 12 0.00040
808 2 3.88636 2.86355 12 0.00001
808 3 4.32813 13.18280 12 0.00016
808 4 5.83543 4.56537 12 0.00004
808 5 6.10111 1.08148 12 0.00000
808 6 6.26009 2.35374 12 0.00001
808 7 8.50133 0.44258 12 0.00000
808 8 9.02825 0.65501 12 0.00000
808 9 9.03610 0.75468 12 0.00000
809 1 3.71158 20.92620 12 0.00035
809 2 3.87479 3.80889 12 0.00002
809 3 4.36495 14.14300 12 0.00018
809 4 5.85471 4.41811 12 0.00003
809 5 6.09163 1.21729 12 0.00000
809 6 6.25067 2.23438 12 0.00001
809 7 8.49117 0.36236 12 0.00000
809 8 9.00696 0.99236 12 0.00001
809 9 9.04645 0.74479 12 0.00000
810 1 3.75718 20.02010 12 0.00031
810 2 3.86022 5.37806 12 0.00003
810 3 4.40173 13.22170 12 0.00017
810 4 5.87257 4.36794 12 0.00003
810 5 6.08168 1.24036 12 0.00000
810 6 6.24162 2.59408 12 0.00001
810 7 8.48155 0.73885 12 0.00000
810 8 8.98766 0.91540 12 0.00001
810 9 9.05628 0.75336 12 0.00000
811 1 3.79912 18.29490 12 0.00026
811 2 3.84424 4.99893 12 0.00003
811 3 4.43711 13.58010 12 0.00018
811 4 5.88891 4.18679 12 0.00003
811 5 6.07155 1.26250 12 0.00000
811 6 6.23298 2.77832 12 0.00001
811 7 8.47261 0.72482 12 0.00000
811 8 8.97039 0.84734 12 0.00000
811 9 9.06545 0.72904 12 0.00000
812 1 3.82805 5.75933 12 0.00003
812 2 3.83716 18.20300 12 0.00023
812 3 4.47003 11.13130 12 0.00014
812 4 5.90363 3.93752 12 0.00003
812 5 6.06147 1.23979 12 0.00000
812 6 6.22492 2.94701 12 0.00002
812 7 8.46443 0.71691 12 0.00000
812 8 8.95516 0.72851 12 0.00000
812 9 9.07388 0.70169 12 0.00000
813 1 3.81255 4.57574 12 0.00003
813 2 3.87092 16.17280 12 0.00018
813 3 4.49976 12.20520 12 0.00015
813 4 5.91667 3.62453 12 0.00002
813 5 6.05179 1.16467 12 0.00000
813 6 6.21758 3.06458 12 0.00002
813 7 8.45715 0.68686 12 0.00000
813 8 8.94194 0.68160 12 0.00000
813 9 9.08140 0.66477 12 0.00000
814 1 3.79843 7.96009 12 0.00004
814 2 3.90015 13.76690 12 0.00013
814 3 4.52576 11.52150 12 0.00014
814 4 5.92795 3.25072 12 0.00002
814 5 6.04280 1.13775 12 0.00000
814 6 6.21101 3.23012 12 0.00002
814 7 8.45082 0.64819 12 0.00000
814 8 8.93079 0.60110 12 0.00000
814 9 9.08794 0.62055 12 0.00000
815 1 3.78620 7.65382 12 0.00004
815 2 3.92452 10.44460 12 0.00008
815 3 4.54758 10.40560 12 0.00012
815 4 5.93742 2.25379 12 0.00001
815 5 6.03479 1.02887 12 0.00000
815 6 6.20543 3.25988 12 0.00002
815 7 8.44554 0.60716 12 0.00000
815 8 8.92167 0.51743 12 0.00000
815 9 9.09342 0.57122 12 0.00000
816 1 3.77628 8.33650 12 0.00004
816 2 3.94377 10.06100 12 0.00006
816 3 4.56491 9.51849 12 0.00011
816 4 5.94497 1.65444 12 0.00001
816 5 6.02811 0.88848 12 0.00000
816 6 6.20097 3.43943 12 0.00002
816 7 8.44138 0.56932 12 0.00000
816 8 8.91460 0.45266 12 0.00000
816 9 9.09777 0.53809 12 0.00000
817 1 3.76896 8.34023 12 0.00004
817 2 3.95771 9.51145 12 0.00005
817 3 4.57747 8.11482 12 0.00009
817 4 5.95052 0.97674 12 0.00000
817 5 6.02304 0.79164 12 0.00000
817 6 6.19767 3.51657 12 0.00002
817 7 8.43838 0.53565 12 0.00000
817 8 8.90953 0.38784 12 0.00000
817 9 9.10092 0.53827 12 0.00000
818 1 3.76452 8.23480 12 0.00004
818 2 3.96613 7.41538 12 0.00003
818 3 4.58509 8.81375 12 0.00010
818 4 5.95397 0.81885 12 0.00000
818 5 6.01980 0.75974 12 0.00000
818 6 6.19566 3.58676 12 0.00002
818 7 8.43655 0.49299 12 0.00000
818 8 8.90650 0.34492 12 0.00000
818 9 9.10284 0.52573 12 0.00000
819 1 3.76302 8.25661 6 0.00004
819 2 3.96895 6.42446 6 0.00002
819 3 4.58763 8.76322 6 0.00010
819 4 5.95514 0.83703 6 0.00000
819 5 6.01872 0.81036 6 0.00000
819 6 6.19497 3.58510 6 0.00002
819 7 8.43595 0.48439 6 0.00000
819 8 8.90548 0.33721 6 0.00000
819 9 9.10347 0.50838 6 0.00000
820 1 3.60956 23.11640 6 0.00044
820 2 3.89571 0.23681 6 0.00000
820 3 4.29111 13.00140 6 0.00015
820 4 5.81600 4.83189 6 0.00004
820 5 6.10971 0.93726 6 0.00000
820 6 6.26869 2.26516 6 0.00001
820 7 8.51186 0.53670 6 0.00000
820 8 9.02567 0.68998 6 0.00000
820 9 9.05151 1.06334 6 0.00001
821 1 3.66050 22.30560 12 0.00040
821 2 3.89068 2.69128 12 0.00001
821 3 4.32565 14.24980 12 0.00019
821 4 5.83783 4.58364 12 0.00003
821 5 6.10093 1.07926 12 0.00000
821 6 6.25781 2.37273 12 0.00001
821 7 8.50121 0.44456 12 0.00000
821 8 9.02825 0.75414 12 0.00001
821 9 9.03679 0.69908 12 0.00000
822 1 3.70870 21.10910 12 0.00035
822 2 3.87916 4.23736 12 0.00002
822 3 4.36351 15.04360 12 0.00021
822 4 5.85824 4.20159 12 0.00003
822 5 6.09148 1.20800 12 0.00000
822 6 6.24708 2.45644 12 0.00001
822 7 8.49087 0.36830 12 0.00000
822 8 9.00681 1.00189 12 0.00001
822 9 9.04759 0.75598 12 0.00000
823 1 3.75385 20.22930 12 0.00031
823 2 3.86379 5.37287 12 0.00003
823 3 4.40230 14.16440 12 0.00020
823 4 5.87710 4.16006 12 0.00003
823 5 6.08168 1.21991 12 0.00000
823 6 6.23658 2.50410 12 0.00001
823 7 8.48098 0.75168 12 0.00000
823 8 8.98727 0.93124 12 0.00001
823 9 9.05790 0.76135 12 0.00000
824 1 3.79570 18.54890 12 0.00026
824 2 3.84643 6.02642 12 0.00004
824 3 4.44029 14.57340 12 0.00020
824 4 5.89425 3.97245 12 0.00003
824 5 6.07182 1.20805 12 0.00000
824 6 6.22645 2.37042 12 0.00001
824 7 8.47169 0.74593 12 0.00000
824 8 8.96967 0.85410 12 0.00000
824 9 9.06764 0.73586 12 0.00000
825 1 3.82850 6.96989 12 0.00005
825 2 3.83393 15.17760 12 0.00019
825 3 4.47626 13.08070 12 0.00018
825 4 5.90954 3.68464 12 0.00002
825 5 6.06216 1.18054 12 0.00000
825 6 6.21683 2.79610 12 0.00001
825 7 8.46311 0.73448 12 0.00000
825 8 8.95399 0.76087 12 0.00000
825 9 9.07667 0.70340 12 0.00000
826 1 3.81105 5.25223 12 0.00003
826 2 3.86825 17.65150 12 0.00020
826 3 4.50933 13.14300 12 0.00017
826 4 5.92282 3.27509 12 0.00002
826 5 6.05317 1.03996 12 0.00000
826 6 6.20786 2.80821 12 0.00001
826 7 8.45538 0.70235 12 0.00000
826 8 8.94029 0.68894 12 0.00000
826 9 9.08482 0.67072 12 0.00000
827 1 3.79486 8.49667 12 0.00005
827 2 3.89835 15.37330 12 0.00015
827 3 4.53877 12.31890 12 0.00016
827 4 5.93394 2.75747 12 0.00001
827 5 6.04511 0.91327 12 0.00000
827 6 6.19974 3.09188 12 0.00002
827 7 8.44857 0.66312 12 0.00000
827 8 8.92854 0.61245 12 0.00000
827 9 9.09202 0.62655 12 0.00000
828 1 3.78056 9.59130 12 0.00006
828 2 3.92395 11.42800 12 0.00010
828 3 4.56407 11.13360 12 0.00014
828 4 5.94285 1.61922 12 0.00001
828 5 6.03833 0.80844 12 0.00000
828 6 6.19263 3.15809 12 0.00002
828 7 8.44279 0.61674 12 0.00000
828 8 8.91874 0.53354 12 0.00000
828 9 9.09819 0.57907 12 0.00000
829 1 3.76857 9.79296 12 0.00006
829 2 3.94482 11.94660 12 0.00008
829 3 4.58482 10.06890 12 0.00012
829 4 5.94947 0.88068 12 0.00000
829 5 6.03305 0.76015 12 0.00000
829 6 6.18670 3.29903 12 0.00002
829 7 8.43805 0.57205 12 0.00000
829 8 8.91091 0.45842 12 0.00000
829 9 9.10323 0.51799 12 0.00000
830 1 3.75928 9.71965 12 0.00005
830 2 3.96068 11.75520 12 0.00006
830 3 4.60065 8.96820 12 0.00010
830 4 5.95403 0.53392 12 0.00000
830 5 6.02934 1.01227 12 0.00000
830 6 6.18211 2.20378 12 0.00001
830 7 8.43445 0.53214 12 0.00000
830 8 8.90507 0.38808 12 0.00000
830 9 9.10704 0.49803 12 0.00000
831 1 3.75295 9.72801 12 0.00005
831 2 3.97135 9.31148 12 0.00004
831 3 4.61135 8.36942 12 0.00009
831 4 5.95676 0.30806 12 0.00000
831 5 6.02709 1.18920 12 0.00000
831 6 6.17896 2.34490 12 0.00001
831 7 8.43205 0.50135 12 0.00000
831 8 8.90117 0.34049 12 0.00000
831 9 9.10964 0.50713 12 0.00000
832 1 3.74971 9.71571 12 0.00005
832 2 3.97675 7.60336 12 0.00002
832 3 4.61674 8.71615 12 0.00010
832 4 5.95799 0.18188 12 0.00000
832 5 6.02604 1.44527 12 0.00000
832 6 6.17737 2.31486 12 0.00001
832 7 8.43082 0.46149 12 0.00000
832 8 8.89922 0.29718 12 0.00000
832 9 9.11093 0.50454 12 0.00000
833 1 3.70774 21.13320 6 0.00035
833 2 3.88060 4.34236 6 0.00002
833 3 4.36303 15.33560 6 0.00022
833 4 5.85944 4.28647 6 0.00003
833 5 6.09145 1.20374 6 0.00000
833 6 6.24588 2.46165 6 0.00001
833 7 8.49075 0.37669 6 0.00000
833 8 9.00675 0.99999 6 0.00001
833 9 9.04795 0.76320 6 0.00000
834 1 3.75217 20.42050 12 0.00032
834 2 3.86546 5.64090 12 0.00003
834 3 4.40269 14.65570 12 0.00021
834 4 5.87935 3.89428 12 0.00003
834 5 6.08171 1.20917 12 0.00000
834 6 6.23403 2.50811 12 0.00001
834 7 8.48068 0.76743 12 0.00000
834 8 8.98709 0.93682 12 0.00001
834 9 9.05874 0.76144 12 0.00000
835 1 3.79360 18.76440 12 0.00027
835 2 3.84751 6.60747 12 0.00004
835 3 4.44250 15.07780 12 0.00022
835 4 5.89740 3.76651 12 0.00002
835 5 6.07203 1.16892 12 0.00000
835 6 6.22246 2.53939 12 0.00001
835 7 8.47115 0.76202 12 0.00000
835 8 8.96922 0.84880 12 0.00000
835 9 9.06896 0.73814 12 0.00000
836 1 3.82844 7.30902 12 0.00005
836 2 3.83174 17.30470 12 0.00022
836 3 4.48091 13.92820 12 0.00020
836 4 5.91335 3.41494 12 0.00002
836 5 6.06282 1.10765 12 0.00000
836 6 6.21128 2.48510 12 0.00001
836 7 8.46224 0.74490 12 0.00000
836 8 8.95321 0.76548 12 0.00000
836 9 9.07853 0.69841 12 0.00000
837 1 3.80946 10.13340 12 0.00007
837 2 3.86627 18.63800 12 0.00022
837 3 4.51682 13.62240 12 0.00019
837 4 5.92687 2.90659 12 0.00001
837 5 6.05452 0.93257 12 0.00000
837 6 6.20073 2.78314 12 0.00001
837 7 8.45412 0.71375 12 0.00000
837 8 8.93909 0.68758 12 0.00000
837 9 9.08728 0.67247 12 0.00000
838 1 3.79151 8.30328 12 0.00006
838 2 3.89694 16.30960 12 0.00017
838 3 4.54944 12.92340 12 0.00017
838 4 5.93781 1.81182 12 0.00001
838 5 6.04753 0.69552 12 0.00000
838 6 6.19095 2.92832 12 0.00001
838 7 8.44683 0.67493 12 0.00000
838 8 8.92683 0.61205 12 0.00000
838 9 9.09513 0.62642 12 0.00000
839 1 3.77529 10.79300 12 0.00007
839 2 3.92347 12.35310 12 0.00011
839 3 4.57807 11.54980 12 0.00014
839 4 5.94593 1.12171 12 0.00000
839 5 6.04226 0.60642 12 0.00000
839 6 6.18220 1.95791 12 0.00001
839 7 8.44057 0.62496 12 0.00000
839 8 8.91646 0.54419 12 0.00000
839 9 9.10194 0.57608 12 0.00000
840 1 3.76135 11.30100 12 0.00007
840 2 3.94560 14.13690 12 0.00010
840 3 4.60220 10.28320 12 0.00012
840 4 5.95136 0.41433 12 0.00000
840 5 6.03881 0.74481 12 0.00000
840 6 6.17471 2.06965 12 0.00001
840 7 8.43529 0.57373 12 0.00000
840 8 8.90797 0.47235 12 0.00000
840 9 9.10763 0.51522 12 0.00000
841 1 3.75007 11.12250 12 0.00006
841 2 3.96308 13.96160 12 0.00008
841 3 4.62142 9.41632 12 0.00011
841 4 5.95448 0.23566 12 0.00000
841 5 6.03701 1.05283 12 0.00000
841 6 6.16862 2.08559 12 0.00001
841 7 8.43115 0.52423 12 0.00000
841 8 8.90138 0.40021 12 0.00000
841 9 9.11216 0.45243 12 0.00000
842 1 3.74180 10.98710 12 0.00006
842 2 3.97573 11.18920 12 0.00005
842 3 4.63539 8.07341 12 0.00009
842 4 5.95595 0.21932 12 0.00000
842 5 6.03635 1.31599 12 0.00000
842 6 6.16412 2.09851 12 0.00001
842 7 8.42816 0.48586 12 0.00000
842 8 8.89667 0.35595 12 0.00000
842 9 9.11543 0.47715 12 0.00000
843 1 3.73673 10.74010 12 0.00006
843 2 3.98337 8.91456 12 0.00003
843 3 4.64388 8.60010 12 0.00009
843 4 5.95649 0.29886 12 0.00000
843 5 6.03623 1.46832 12 0.00001
843 6 6.16136 2.08524 12 0.00001
843 7 8.42633 0.45884 12 0.00000
843 8 8.89382 0.32756 12 0.00000
843 9 9.11741 0.46580 12 0.00000
844 1 3.73505 10.66650 6 0.00005
844 2 3.98592 7.87526 6 0.00002
844 3 4.64672 8.71747 6 0.00009
844 4 5.95661 0.33907 6 0.00000
844 5 6.03623 1.62438 6 0.00001
844 6 6.16044 2.10147 6 0.00001
844 7 8.42573 0.42810 6 0.00000
844 8 8.89289 0.31752 6 0.00000
844 9 9.11807 0.46225 6 0.00000
845 1 3.79291 18.91360 6 0.00027
845 2 3.84784 6.78668 6 0.00005
845 3 4.44328 15.25510 6 0.00022
845 4 5.89845 3.67633 6 0.00002
845 5 6.07212 1.16010 6 0.00000
845 6 6.22111 2.55251 6 0.00001
845 7 8.47094 0.76348 6 0.00000
845 8 8.96907 0.84602 6 0.00000
845 9 9.06941 0.74055 6 0.00000
846 1 3.82829 7.24428 12 0.00005
846 2 3.83063 18.50680 12 0.00024
846 3 4.48337 14.27220 12 0.00021
846 4 5.91520 3.39956 12 0.00002
846 5 6.06321 1.07492 12 0.00000
846 6 6.20846 2.52755 12 0.00001
846 7 8.46179 0.75006 12 0.00000
846 8 8.95282 0.75444 12 0.00000
846 9 9.07948 0.71892 12 0.00000
847 1 3.80829 10.39590 12 0.00008
847 2 3.86507 19.36700 12 0.00023
847 3 4.52162 14.11680 12 0.00020
847 4 5.92918 2.88271 12 0.00001
847 5 6.05548 0.87375 12 0.00000
847 6 6.19632 2.51995 12 0.00001
847 7 8.45331 0.72028 12 0.00000
847 8 8.93837 0.69251 12 0.00000
847 9 9.08878 0.67479 12 0.00000
848 1 3.78896 8.97474 12 0.00006
848 2 3.89598 17.23420 12 0.00018
848 3 4.55700 13.25690 12 0.00018
848 4 5.94006 1.66965 12 0.00001
848 5 6.04951 0.50877 12 0.00000
848 6 6.18493 2.61041 12 0.00001
848 7 8.44566 0.67971 12 0.00000
848 8 8.92569 0.62590 12 0.00000
848 9 9.09723 0.62545 12 0.00000
849 1 3.77106 11.84220 12 0.00008
849 2 3.92308 13.04050 12 0.00012
849 3 4.58874 11.85390 12 0.00015
849 4 5.94755 0.87334 12 0.00000
849 5 6.04570 0.39498 12 0.00000
849 6 6.17450 1.87457 12 0.00001
849 7 8.43892 0.62908 12 0.00000
849 8 8.91481 0.55547 12 0.00000
849 9 9.10467 0.56747 12 0.00000
850 1 3.75529 12.22750 12 0.00008
850 2 3.94614 16.56830 12 0.00013
850 3 4.61614 10.79520 12 0.00013
850 4 5.95187 0.22220 12 0.00000
850 5 6.04412 0.63453 12 0.00000
850 6 6.16529 1.87232 12 0.00001
850 7 8.43319 0.57421 12 0.00000
850 8 8.90572 0.48720 12 0.00000
850 9 9.11102 0.51451 12 0.00000
851 1 3.74213 12.10450 12 0.00007
851 2 3.96491 15.58790 12 0.00010
851 3 4.63875 9.33654 12 0.00010
851 4 5.95361 0.12130 12 0.00000
851 5 6.04427 0.99017 12 0.00000
851 6 6.15759 1.84918 12 0.00001
851 7 8.42852 0.51860 12 0.00000
851 8 8.89847 0.42119 12 0.00000
851 9 9.11621 0.46542 12 0.00000
852 1 3.73194 11.47360 12 0.00006
852 2 3.97918 13.01970 12 0.00007
852 3 4.65608 8.35627 12 0.00009
852 4 5.95382 0.24344 12 0.00000
852 5 6.04531 1.15208 12 0.00000
852 6 6.15156 1.81811 12 0.00001
852 7 8.42495 0.46618 12 0.00000
852 8 8.89304 0.36514 12 0.00000
852 9 9.12017 0.42994 12 0.00000
853 1 3.72498 11.04430 12 0.00006
853 2 3.98880 10.35780 12 0.00004
853 3 4.66780 7.49744 12 0.00008
853 4 5.95340 0.39753 12 0.00000
853 5 6.04648 1.32082 12 0.00000
853 6 6.14742 1.78130 12 0.00001
853 7 8.42255 0.43104 12 0.00000
853 8 8.88942 0.32322 12 0.00000
853 9 9.12280 0.42567 12 0.00000
854 1 3.72144 10.73190 12 0.00005
854 2 3.99363 8.56833 12 0.00003
854 3 4.67373 7.81468 12 0.00008
854 4 5.95304 0.41782 12 0.00000
854 5 6.04720 1.38726 12 0.00001
854 6 6.14533 1.74521 12 0.00001
854 7 8.42135 0.39136 12 0.00000
854 8 8.88759 0.29322 12 0.00000
854 9 9.12415 0.41079 12 0.00000
855 1 3.80787 10.55000 6 0.00008
855 2 3.86468 19.41750 6 0.00023
855 3 4.52327 14.25440 6 0.00020
855 4 5.92992 2.83534 6 0.00001
855 5 6.05584 0.84533 6 0.00000
855 6 6.19485 2.53020 6 0.00001
855 7 8.45307 0.72153 6 0.00000
855 8 8.93813 0.69491 6 0.00000
855 9 9.08929 0.67258 6 0.00000
856 1 3.78758 9.35223 12 0.00007
856 2 3.89550 17.47440 12 0.00019
856 3 4.56092 13.43760 12 0.00018
856 4 5.94108 1.54161 12 0.00001
856 5 6.05059 0.46858 12 0.00000
856 6 6.18187 1.69306 12 0.00001
856 7 8.44506 0.68048 12 0.00000
856 8 8.92512 0.62765 12 0.00000
856 9 9.09828 0.62296 12 0.00000
857 1 3.76836 12.63450 12 0.00009
857 2 3.92284 13.40540 12 0.00012
857 3 4.59540 11.91660 12 0.00015
857 4 5.94830 0.71129 12 0.00000
857 5 6.04804 0.18920 12 0.00000
857 6 6.16976 1.71588 12 0.00001
857 7 8.43796 0.63019 12 0.00000
857 8 8.91382 0.56102 12 0.00000
857 9 9.10632 0.56538 12 0.00000
858 1 3.75100 12.78430 12 0.00008
858 2 3.94650 18.07520 12 0.00014
858 3 4.62589 10.75930 12 0.00013
858 4 5.95178 0.15892 12 0.00000
858 5 6.04807 0.49788 12 0.00000
858 6 6.15885 1.67047 12 0.00001
858 7 8.43175 0.57315 12 0.00000
858 8 8.90423 0.49658 12 0.00000
858 9 9.11327 0.51288 12 0.00000
859 1 3.73604 12.59640 12 0.00008
859 2 3.96622 16.71850 12 0.00011
859 3 4.65173 9.19334 12 0.00010
859 4 5.95247 0.12406 12 0.00000
859 5 6.04999 0.79737 12 0.00000
859 6 6.14940 1.62657 12 0.00001
859 7 8.42660 0.51318 12 0.00000
859 8 8.89640 0.43207 12 0.00000
859 9 9.11912 0.45826 12 0.00000
860 1 3.72399 11.80890 12 0.00006
860 2 3.98178 14.42290 12 0.00008
860 3 4.67242 7.93558 12 0.00008
860 4 5.95157 0.15480 12 0.00000
860 5 6.05272 1.09784 12 0.00000
860 6 6.14170 1.47815 12 0.00001
860 7 8.42249 0.45474 12 0.00000
860 8 8.89029 0.37024 12 0.00000
860 9 9.12373 0.39793 12 0.00000
861 1 3.71515 11.02330 12 0.00005
861 2 3.99306 11.72230 12 0.00005
861 3 4.68752 6.67110 12 0.00006
861 4 5.95019 0.36639 12 0.00000
861 5 6.05530 1.10587 12 0.00000
861 6 6.13600 1.13401 12 0.00001
861 7 8.41955 0.40114 12 0.00000
861 8 8.88594 0.31514 12 0.00000
861 9 9.12709 0.37490 12 0.00000
862 1 3.70972 10.40500 12 0.00005
862 2 3.99986 9.19567 12 0.00003
862 3 4.69673 6.91172 12 0.00006
862 4 5.94908 0.43486 12 0.00000
862 5 6.05710 1.29889 12 0.00000
862 6 6.13252 1.47438 12 0.00001
862 7 8.41775 0.36978 12 0.00000
862 8 8.88333 0.27452 12 0.00000
862 9 9.12910 0.36127 12 0.00000
863 1 3.70792 10.15960 6 0.00005
863 2 4.00214 8.20817 6 0.00002
863 3 4.69979 7.05021 6 0.00006
863 4 5.94866 0.46362 6 0.00000
863 5 6.05773 1.34000 6 0.00000
863 6 6.13133 1.51428 6 0.00001
863 7 8.41715 0.33702 6 0.00000
863 8 8.88246 0.25770 6 0.00000
863 9 9.12979 0.35083 6 0.00000
864 1 3.76743 12.79410 6 0.00009
864 2 3.92278 13.53580 6 0.00013
864 3 4.59765 12.48910 6 0.00016
864 4 5.94851 0.64353 6 0.00000
864 5 6.04885 0.01132 6 0.00000
864 6 6.16817 1.69327 6 0.00001
864 7 8.43763 0.62910 6 0.00000
864 8 8.91349 0.56226 6 0.00000
864 9 9.10686 0.56185 6 0.00000
865 1 3.74875 13.03630 12 0.00009
865 2 3.94668 18.45680 12 0.00015
865 3 4.63086 10.79490 12 0.00013
865 4 5.95166 0.05641 12 0.00000
865 5 6.05017 0.42348 12 0.00000
865 6 6.15555 1.59176 12 0.00001
865 7 8.43103 0.57045 12 0.00000
865 8 8.90348 0.49802 12 0.00000
865 9 9.11444 0.50796 12 0.00000
866 1 3.73224 12.82840 12 0.00008
866 2 3.96700 17.41490 12 0.00012
866 3 4.65979 8.90854 12 0.00010
866 4 5.95163 0.08067 12 0.00000
866 5 6.05362 0.80759 12 0.00000
866 6 6.14437 1.42136 12 0.00001
866 7 8.42543 0.50754 12 0.00000
866 8 8.89514 0.43697 12 0.00000
866 9 9.12089 0.45596 12 0.00000
867 1 3.71845 11.92600 12 0.00006
867 2 3.98352 15.40390 12 0.00009
867 3 4.68375 6.92574 12 0.00007
867 4 5.94986 0.30710 12 0.00000
867 5 6.05791 1.03167 12 0.00000
867 6 6.13492 1.20882 12 0.00000
867 7 8.42084 0.44259 12 0.00000
867 8 8.88846 0.37146 12 0.00000
867 9 9.12616 0.39485 12 0.00000
868 1 3.70774 10.78910 12 0.00005
868 2 3.99608 12.80410 12 0.00006
868 3 4.70221 8.81965 12 0.00008
868 4 5.94758 0.44905 12 0.00000
868 5 6.06192 1.07219 12 0.00000
868 6 6.12752 1.42882 12 0.00001
868 7 8.41736 0.38147 12 0.00000
868 8 8.88345 0.31076 12 0.00000
868 9 9.13018 0.31230 12 0.00000
869 1 3.70046 9.72171 12 0.00004
869 2 4.00454 10.07400 12 0.00003
869 3 4.71478 6.39297 12 0.00005
869 4 5.94566 0.50725 12 0.00000
869 5 6.06495 1.18817 12 0.00000
869 6 6.12245 1.47031 12 0.00001
869 7 8.41502 0.33081 12 0.00000
869 8 8.88009 0.25513 12 0.00000
869 9 9.13288 0.30784 12 0.00000
870 1 3.69677 9.07019 12 0.00004
870 2 4.00879 8.02977 12 0.00002
870 3 4.72113 7.18628 12 0.00005
870 4 5.94458 0.52226 12 0.00000
870 5 6.06657 1.09589 12 0.00000
870 6 6.11984 1.47041 12 0.00001
870 7 8.41383 0.30219 12 0.00000
870 8 8.87841 0.22456 12 0.00000
870 9 9.13423 0.29196 12 0.00000
871 1 3.73095 12.87470 6 0.00008
871 2 3.96724 17.60920 6 0.00012
871 3 4.66252 8.78239 6 0.00009
871 4 5.95130 0.15224 6 0.00000
871 5 6.05485 0.78942 6 0.00000
871 6 6.14266 1.35398 6 0.00001
871 7 8.42504 0.50513 6 0.00000
871 8 8.89472 0.43397 6 0.00000
871 9 9.12149 0.45077 6 0.00000
872 1 3.71560 11.91620 12 0.00006
872 2 3.98439 15.81840 12 0.00009
872 3 4.68953 5.66982 12 0.00005
872 4 5.94893 0.34005 12 0.00000
872 5 6.06057 0.96097 12 0.00000
872 6 6.13145 1.27500 12 0.00000
872 7 8.42000 0.43419 12 0.00000
872 8 8.88756 0.36850 12 0.00000
872 9 9.12736 0.38768 12 0.00000
873 1 3.70319 10.51270 12 0.00005
873 2 3.99791 13.39420 12 0.00006
873 3 4.71127 8.54644 12 0.00007
873 4 5.94590 0.46586 12 0.00000
873 5 6.06603 0.94372 12 0.00000
